Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2019-03-24,285.00582125,284.958473333333,284.36736625,282.53977125,283.969157083333,284.093271666667,283.714146666667,284.06571625,282.711778333333,283.837256666667,282.595848333333,284.71692375,284.382275416667,284.2868875,282.4938525,284.597515833333,283.99742375,282.5190675,282.015517916667,280.928228333333,282.120650416667
2019-03-25,284.161720416667,284.036212083333,283.9589275,283.82851625,283.524833333333,283.861752083333,283.77742,283.955368333333,283.694861666667,283.478006666667,282.846573333333,283.794169583333,283.57141875,284.9999425,282.93149,284.268994583333,284.861070833333,283.569235416667,283.061062916667,282.539451666667,283.35937875
2019-03-26,280.347265833333,281.060642916667,280.92453125,281.173003333333,279.681780416667,279.713811666667,280.23265625,279.933540416667,280.684272916667,279.898611666667,279.673613333333,280.950415833333,280.220063333333,282.68193625,279.862682083333,281.9661675,282.10221375,280.715797916667,279.372875833333,279.918463333333,281.612320833333
2019-03-27,279.33632,279.507919166667,278.801282083333,277.155419583333,279.783899166667,279.628307916667,278.98597625,278.9424075,277.496445,277.99142,277.1427675,280.153406666667,280.629509166667,281.179472916667,278.026357916667,280.2969425,280.18875625,279.116995833333,277.178663333333,276.290159166667,278.646514583333
2019-03-28,279.32635,279.406644583333,278.71325875,277.419653333333,280.57263,280.379739166667,279.457960833333,279.443725833333,276.984119583333,278.08542125,277.24283875,280.573838333333,281.546124166667,281.527217916667,278.833987916667,280.518085833333,280.021315416667,278.99155625,277.545749583333,276.50122375,278.197494583333
2019-03-29,280.725710833333,280.466769166667,279.925690416667,279.214027916667,281.610744166667,281.358521666667,281.8281725,281.136469166667,278.2247175,280.052682083333,278.798574583333,281.81619125,282.187360833333,281.5748375,278.77178875,281.044312083333,280.01102125,278.986367916667,277.4984075,277.00042625,277.93415
2019-03-30,282.278413333333,282.14002125,280.881984583333,280.0652125,282.559922083333,282.290940833333,282.301988333333,282.308636666667,280.1415775,281.468360833333,281.107441666667,283.51143875,283.401472083333,282.156965,279.989922083333,282.575408333333,280.706819583333,279.549345833333,278.36791625,277.783251666667,278.98093
2019-03-31,282.669612083333,283.119738333333,282.673227916667,281.678177916667,282.238199166667,281.604665416667,282.294639166667,282.460237916667,281.937477916667,282.520250833333,282.442625833333,283.03869,282.846507916667,283.914915833333,282.471597916667,283.226752916667,283.295222083333,282.224485,281.55700125,280.42654,281.70965625
2019-04-01,281.221622083333,282.813477916667,283.50897125,283.395882916667,281.136269583333,281.147967083333,281.871328333333,281.337507916667,282.521584583333,282.021419166667,282.039710416667,283.050409583333,282.810227083333,285.858114166667,284.084952083333,284.71473,285.281865833333,284.191981666667,282.755384583333,282.268287916667,282.988197083333
2019-04-02,281.106660416667,281.339002916667,281.506099583333,282.555059583333,281.403083333333,281.385838333333,280.873957083333,281.29658625,282.52162125,280.6858,281.065392916667,282.002418333333,281.734094583333,285.51596,282.85043875,283.340527916667,285.670578333333,284.30116375,281.722272083333,282.214673333333,283.533572916667
2019-04-03,279.88574,280.359626666667,280.336254583333,279.983672083333,280.223203333333,280.216403333333,280.347352916667,280.055680416667,279.855079166667,279.257446666667,278.717467916667,280.804437083333,280.933510833333,283.349915416667,280.315503333333,281.608801666667,283.165544583333,281.579746666667,279.138247083333,279.507356666667,281.9502875
2019-04-04,280.631159583333,280.388014583333,280.118898333333,279.33180375,279.82249875,279.7308925,280.71258125,280.573879166667,278.783545833333,279.902298333333,278.988048333333,280.398014583333,280.448955,282.335721666667,279.312665833333,281.060345,281.492123333333,280.399002916667,278.15742125,277.762896666667,279.465364583333
2019-04-05,281.085963333333,281.1038825,280.565107083333,279.88545125,280.749341666667,281.138807083333,281.611434166667,281.198605,279.05218375,280.458295833333,280.035817083333,281.3893075,281.162365,282.761759583333,279.8292825,281.81789625,281.764895833333,280.760985416667,278.48702625,278.57292625,279.41514875
2019-04-06,281.84499375,281.966329166667,282.013390833333,281.9255625,281.196746666667,281.649220833333,281.974810833333,282.020018333333,281.3283625,281.8058975,281.440932083333,282.269937083333,281.579653333333,283.750967916667,281.184505,282.70382,282.09954625,281.546070833333,279.6721425,279.35236625,279.75634875
2019-04-07,283.600458333333,283.6479725,283.384800416667,282.986524583333,283.02003375,283.058240833333,283.392802916667,283.71845625,283.230575833333,283.888634583333,283.525275,283.693537083333,282.911382083333,285.321005416667,283.120955,284.530007083333,282.086116666667,282.815627916667,281.367942916667,280.488057083333,280.09985125
2019-04-08,284.566790833333,285.11472125,284.888736666667,284.134121666667,284.413055833333,284.587110416667,285.428410833333,284.873381666667,284.172309166667,284.71412625,284.71160375,285.126859583333,283.814985,286.694831666667,284.104339166667,286.246340833333,281.847174166667,283.474060416667,282.366983333333,281.153943333333,280.432375
2019-04-09,285.29927625,285.660779166667,285.21146125,285.21538875,284.583355,284.402005833333,283.3763475,284.429132916667,285.07166875,285.176485833333,285.155817916667,285.833335416667,284.813489166667,285.819074583333,284.333203333333,286.4580375,282.08199875,283.087985833333,282.34373625,282.079666666667,281.038652083333
2019-04-10,285.965990833333,286.626281666667,286.128895416667,285.212039166667,284.236557916667,284.501040416667,283.1832475,284.69888125,284.07609875,285.563829583333,284.463661666667,286.052681666667,284.369715833333,286.493705833333,285.293472083333,286.199501666667,283.609448333333,284.314009583333,283.6863575,282.747049583333,282.04445125
2019-04-11,284.162433333333,284.323182916667,284.860855,285.644061666667,280.8217475,281.525029583333,282.484920416667,283.079104583333,285.74239375,284.15656625,284.261510416667,282.409970833333,280.856669166667,285.499047916667,283.024184583333,283.92031625,282.20578875,282.99719125,281.756954583333,282.352276666667,281.670870833333
2019-04-12,278.668601666667,279.035521666667,279.220622916667,278.163987083333,277.209774583333,277.329582916667,278.121161666667,278.233451666667,279.798086666667,278.782480416667,278.391140416667,278.029175833333,277.393899583333,280.3767175,278.107171666667,279.098512916667,279.438290416667,278.77320125,277.806405833333,277.61983,279.091779583333
2019-04-13,278.854442916667,278.997497916667,278.065504583333,275.537576666667,278.74193,278.623795833333,278.7760725,278.734724583333,276.047722083333,278.38749625,277.173987083333,279.085854166667,279.15308875,280.514825416667,277.288012083333,279.45586375,278.470413333333,277.763092083333,276.323128333333,275.003463333333,277.083774583333
2019-04-14,280.891108333333,281.597234583333,279.711162083333,277.057559583333,281.6994875,281.251928333333,281.481626666667,280.907965833333,277.237679583333,279.627699583333,278.158391666667,281.99257625,280.58529625,283.605657916667,281.21758125,283.128055,280.85310125,281.53751375,279.02976125,276.727375833333,278.020842083333
2019-04-15,283.30171,282.721301666667,283.09640375,281.142781666667,282.66020625,282.81590375,282.631095416667,282.919797083333,280.4145775,282.652835833333,281.033133333333,281.360268333333,280.9453175,281.72212875,280.435902916667,280.98115625,280.336668333333,279.760020833333,279.83228625,279.064283333333,278.70494625
2019-04-16,283.488095833333,282.227371666667,282.0963975,280.476065416667,282.542357916667,282.696877083333,283.195898333333,283.204337083333,282.44375,283.14048,282.816609166667,282.588227083333,282.592579166667,282.287597916667,280.278069166667,282.162812916667,280.564093333333,279.9684325,279.157810416667,278.7979475,278.722142916667
2019-04-17,283.819329583333,283.672175833333,283.023235833333,281.153765416667,282.731761666667,282.822510833333,283.670320416667,283.40797125,282.66770625,282.673820416667,282.296384583333,282.375474583333,281.966539583333,283.282225833333,282.219767083333,283.019175833333,282.012610833333,281.574313333333,280.541255,279.86591125,279.56786625
2019-04-18,283.458265,283.877477083333,282.904762916667,281.634895416667,282.869514583333,282.494920416667,282.982965,282.899644583333,281.796185833333,283.051413333333,282.209350833333,282.549061666667,281.940263333333,284.222312916667,282.743233333333,283.1952725,282.720749583333,282.58371375,280.995202916667,280.17603625,280.19627
2019-04-19,282.70988,282.60306,282.958379166667,281.92487625,281.716024166667,281.73355,281.458986666667,282.154840416667,281.485130833333,282.658755416667,281.526065416667,282.42651125,281.791719166667,284.347773333333,282.0119575,282.9116525,283.381860833333,282.515846666667,280.97687375,280.945945416667,280.76032
2019-04-20,281.230850833333,282.856027916667,283.236365416667,282.4869325,280.2270075,279.555230416667,279.117470416667,279.798860833333,280.681299583333,281.262861666667,280.162878333333,282.770146666667,281.304625833333,284.336897083333,282.53711,283.967975833333,283.40949625,282.08469125,281.780580416667,281.38363625,280.76698625
2019-04-21,279.385939166667,280.524853333333,280.350255,280.302985416667,279.64036875,278.96287625,278.371951666667,278.360049583333,278.591851666667,278.614712083333,277.887767916667,281.069787916667,280.692734583333,283.884490416667,280.2994175,282.065075833333,283.397211666667,282.140952083333,279.215664583333,279.9851225,281.0201725
2019-04-22,277.814114166667,278.8630025,277.997290416667,277.52764625,278.77275,277.700580416667,276.862811666667,276.951210416667,276.473269166667,276.806134583333,276.081673333333,280.01564,280.90464375,283.357421666667,278.753019166667,280.820090833333,283.050155833333,281.676844583333,277.615451666667,278.23691375,280.780985416667
2019-04-23,277.24545375,278.650955416667,277.09409125,276.545362083333,278.71186875,277.396017083333,276.811798333333,276.735045416667,276.4793425,276.2939825,276.20083875,280.167934583333,280.032284583333,283.145657083333,278.525218333333,281.18944625,281.959173333333,281.44181,276.50722375,276.33377875,278.79121875
2019-04-24,281.8937425,282.63557875,281.642289583333,281.11625625,282.503809166667,281.549530416667,281.785087083333,281.7433775,280.947695,281.74448875,281.321501666667,283.20933625,282.8195575,286.277662916667,282.412715416667,284.206373333333,282.451683333333,283.672196666667,280.40097625,279.822654583333,280.384110833333
2019-04-25,283.470529583333,284.261435416667,283.363316666667,282.741651666667,282.833045,282.962241666667,284.25824625,283.4688725,282.964140833333,282.801626666667,282.4893725,284.62394875,284.400035833333,286.80210875,283.391537916667,285.71318375,283.282420416667,284.28832875,282.28298375,281.019013333333,281.039150833333
2019-04-26,284.831754583333,286.166956666667,285.19464125,285.294233333333,284.617740833333,284.043267083333,284.487803333333,284.650795833333,285.525675,285.326270416667,285.184818333333,286.534765,286.4252125,288.175678333333,285.957714583333,287.645928333333,283.84089875,285.281775833333,284.32269375,282.961774166667,281.803484166667
2019-04-27,289.26917625,289.390004166667,289.070444583333,287.59496375,288.339102083333,288.32548,287.8195525,288.15001875,286.667711666667,288.359047916667,287.274987083333,288.93472125,288.3272525,289.0001825,288.307715,289.336737083333,285.419492083333,286.86954,287.071932916667,285.322085833333,284.080815
2019-04-28,289.92850625,290.4054225,289.772205,287.777182916667,289.109708333333,289.194955,288.874211666667,289.298083333333,288.34604625,289.26305125,288.676834583333,290.36751875,289.241329583333,290.509414583333,289.590313333333,291.127865,286.718295833333,288.207685833333,288.358624166667,286.200500833333,285.377831666667
2019-04-29,290.8214575,290.165117083333,289.664950416667,288.7387025,289.105486666667,289.854037916667,289.635385,290.442948333333,289.12104125,290.136072083333,289.414155416667,290.4679575,288.850834583333,289.38732125,287.234510833333,289.71694,286.01087375,286.925712083333,286.209867083333,285.650820833333,284.809135
2019-04-30,289.5544,289.009634583333,288.338892083333,288.097957916667,288.68861875,289.097021666667,289.07737875,289.4162625,288.284959166667,289.361975833333,288.926224583333,289.1221225,288.608192083333,287.270496666667,286.031998333333,288.0478725,284.69104375,284.605637916667,284.968242916667,284.757690833333,285.120701666667
2019-05-01,289.812649583333,289.539913333333,289.822761666667,289.59166875,288.923447083333,289.286010833333,290.11666375,289.962953333333,289.131249583333,289.948307083333,289.639847916667,289.0487125,288.167545416667,288.246763333333,287.361767916667,289.39734,286.501619166667,285.95882,286.747203333333,286.698444583333,285.92607875
2019-05-02,288.688118333333,288.507736666667,289.093450416667,289.478439583333,288.488274166667,288.40087125,288.533127916667,288.67986,289.017025,288.725183333333,288.505314166667,288.1279925,287.275305833333,288.442230416667,286.818660833333,288.63857125,285.10976625,286.436630416667,286.164099166667,285.817105,283.438838333333
2019-05-03,286.64457875,286.2693475,286.908625833333,285.389619166667,284.45224375,285.251402083333,287.2674475,286.83142,286.154429583333,287.061298333333,286.114045,284.723762916667,284.3296975,286.20112875,284.569852916667,285.174905833333,285.763526666667,285.189210416667,284.624315,283.776307083333,282.838497083333
2019-05-04,283.981740416667,283.668963333333,283.374882916667,283.8842725,283.499314166667,283.661540833333,284.310270833333,284.13165,285.192846666667,283.574101666667,283.70562125,283.651305,283.115567916667,286.128504583333,282.3661625,284.197239583333,285.269449166667,284.024600833333,282.088502916667,283.330119583333,282.640942916667
2019-05-05,284.336510416667,284.119809166667,283.272398333333,281.995124583333,283.29341,283.834245833333,284.368139583333,284.282613333333,282.200900416667,283.900079583333,282.926602083333,283.817248333333,283.439706666667,284.402487083333,281.721157916667,284.351709583333,282.708019166667,281.992398333333,280.5104125,280.304954166667,282.044609166667
2019-05-06,282.993495833333,283.665056666667,282.931547916667,281.547976666667,282.213419166667,282.170558333333,282.850285833333,282.567295416667,281.480711666667,282.36924875,281.411615416667,283.778259166667,283.120235833333,285.006477916667,282.2222525,284.509655,284.4377925,283.14191375,281.38945875,281.176909583333,282.78339375
2019-05-07,281.48416125,282.368469583333,280.790615,279.082744583333,282.170280833333,281.6549,281.450433333333,281.21797875,279.580820833333,280.0370975,279.22525625,283.1241325,283.22038875,284.791727083333,281.198725416667,283.74812125,283.635404166667,282.9507625,279.89375625,278.793506666667,281.52138125
2019-05-08,282.509450416667,282.768583333333,281.358359166667,281.058910833333,283.277734583333,282.72238,282.469921666667,282.322315833333,280.83584375,282.08516875,281.259150833333,283.806224166667,284.464963333333,285.741645,281.998801666667,284.70876375,284.52124375,284.18542125,280.221866666667,279.588788333333,281.547865
2019-05-09,284.398899166667,285.15556,284.393312083333,283.450514583333,283.930039583333,283.17545875,282.77498875,283.212577083333,283.545379166667,284.201385,284.191452916667,285.195387083333,285.144329166667,286.559515416667,283.772174583333,285.425165833333,285.5485925,284.570348333333,282.372799583333,281.955968333333,283.17864
2019-05-10,284.890582916667,285.9460425,285.56453625,284.49482,283.910221666667,283.677832083333,283.663842916667,284.247274166667,284.665612083333,285.171077916667,285.06782,285.8010975,284.75382,287.713923333333,285.859550416667,287.022352083333,286.868465416667,286.351585,284.538890833333,283.58470625,283.74852875
2019-05-11,284.096399583333,284.3823425,283.672410416667,282.97953875,283.570665,283.624668333333,283.63367125,283.798109583333,284.050368333333,283.5244375,283.757130416667,284.605822083333,283.39150625,286.669584166667,283.863540416667,285.58830375,285.934267083333,285.2889475,282.644374166667,282.298185,283.264914166667
2019-05-12,283.61045875,284.177000416667,283.552162916667,282.978065416667,283.55620875,283.450463333333,282.925940833333,283.16724375,283.13590625,283.17501125,282.855056666667,284.026854583333,283.5389425,284.75205625,282.943681666667,284.71472875,283.5698225,282.384521666667,281.908619166667,282.251264166667,283.405215416667
2019-05-13,279.02297125,279.69005375,279.319550833333,278.545395416667,280.359046666667,279.792262083333,279.558745,279.302742916667,278.048615,278.372381666667,277.868797916667,281.141459166667,281.663685416667,283.359686666667,279.448308333333,281.500317916667,283.616296666667,281.806474583333,278.865123333333,279.787991666667,282.94386
2019-05-14,279.769276666667,280.052850833333,278.746615416667,277.496892916667,280.3897075,280.140190833333,279.882650833333,279.57793625,277.985461666667,278.608200416667,277.968243333333,280.9729725,281.072952916667,281.29423125,277.9946075,280.758092916667,279.882734583333,278.925585833333,276.602902083333,276.275053333333,279.2831725
2019-05-15,280.540058333333,281.207797916667,280.236362916667,278.90789625,281.157516666667,280.726790833333,280.559485,280.062971666667,279.365575833333,279.900702083333,279.264287916667,281.933775,281.48472875,283.630509166667,280.272154166667,282.306880416667,282.397569583333,281.415884166667,278.873633333333,278.295355,280.85366875
2019-05-16,283.7042525,284.6279725,283.135774583333,281.6389225,283.988154166667,283.639065833333,282.966209166667,283.14403625,281.96127,282.433053333333,281.612047916667,284.571495833333,283.785899166667,287.341778333333,284.107710416667,285.4562275,284.46839125,285.47873375,282.938210416667,281.665709166667,282.420741666667
2019-05-17,284.911150833333,285.43553625,283.628954583333,282.987695833333,284.819886666667,284.473579166667,283.786888333333,283.995342916667,282.6922075,283.351825833333,282.559610416667,285.728557083333,285.221272916667,287.179235833333,283.95117,286.286613333333,285.285032916667,285.579855,283.01735125,281.887882083333,282.07289
2019-05-18,285.018870833333,285.58401375,285.130807083333,283.649382083333,283.922899583333,283.794841666667,283.90737,283.953954583333,283.493473333333,283.997755,283.108835,285.273114166667,284.65042375,286.810372916667,283.9703575,285.94682125,285.748001666667,285.257174166667,283.352147083333,282.3633125,283.788530833333
2019-05-19,284.911832083333,285.829305416667,286.681275,285.94975375,283.064990833333,283.486284166667,284.306759166667,284.066807916667,285.599879166667,285.117442083333,284.894686666667,284.57447125,283.32044375,289.186310833333,286.502226666667,286.988068333333,288.569992916667,288.577972083333,286.119244583333,285.633635416667,286.15104875
2019-05-20,284.73609375,285.575839166667,285.1544325,284.080992083333,284.352035416667,284.089879166667,283.708555416667,284.193699166667,284.622529166667,284.298219583333,283.724767916667,285.573321666667,284.678043333333,287.403320416667,284.318570833333,286.586253333333,286.7837575,285.919592083333,283.606189583333,283.238085,285.358052916667
2019-05-21,282.932880833333,283.95130125,283.598510833333,283.07758125,283.813329166667,282.8375925,282.324055833333,282.4388725,282.235755416667,282.52192,282.1031825,284.784925,285.032903333333,286.93348875,283.346175416667,285.487835833333,285.64600125,284.939948333333,282.248225833333,281.800539583333,284.16653625
2019-05-22,284.644225416667,285.27227875,284.889445833333,284.075854166667,284.406055416667,283.984085833333,283.454064583333,283.94725625,283.330616666667,284.0645625,283.246580416667,285.701635833333,285.639169583333,287.419643333333,284.243487083333,286.286792083333,286.280702916667,285.493241666667,283.061819166667,282.898244583333,285.460563333333
2019-05-23,285.602170833333,286.556155,285.576793333333,284.362142083333,285.806685416667,285.136918333333,284.201642083333,284.76369625,283.428620416667,284.77747625,283.68917375,287.276456666667,287.150292083333,289.07871375,285.751729583333,288.009617916667,287.006553333333,286.774700833333,284.015415416667,283.251384166667,285.490861666667
2019-05-24,285.49902375,285.9519125,284.51381625,283.136441666667,285.98177125,285.5537025,285.454525416667,285.431333333333,282.7397675,284.314969166667,283.226931666667,287.008410833333,287.116735416667,288.91030125,284.72075625,287.389693333333,286.128358333333,286.683864583333,282.831579583333,281.9456675,282.969233333333
2019-05-25,285.117759166667,285.792508333333,284.666087916667,283.378652083333,285.494249583333,285.33249375,285.0665275,285.047586666667,282.932281666667,284.38884625,283.600332916667,286.464807083333,286.343003333333,288.430445416667,285.079922083333,286.986747083333,285.883449583333,286.7737425,283.650651666667,282.881289166667,283.57602
2019-05-26,286.934048333333,286.5092925,285.716117916667,284.5870775,285.488234583333,285.835090416667,284.52365125,285.733045833333,285.655337916667,286.346887083333,285.838905833333,286.92893625,285.42479625,285.7702125,283.871357083333,286.835348333333,283.269470416667,283.342755416667,282.646921666667,281.950353333333,282.363761666667
2019-05-27,287.112101666667,285.869262916667,286.418013333333,285.97446125,285.184107083333,285.979897083333,286.74527,286.880842916667,286.880886666667,287.40676875,287.061415,285.890523333333,285.01648875,284.741106666667,282.906044583333,285.279957916667,283.870301666667,282.980125833333,282.574837916667,283.018270833333,283.01026625
2019-05-28,286.736870833333,286.427309583333,286.288959166667,285.88315,285.234942083333,285.9591525,284.962535833333,286.056304166667,287.18476375,286.6509675,286.826339166667,286.147459166667,285.58155875,285.2168325,284.02273875,286.091209166667,283.938979583333,283.243778333333,283.203959583333,283.057341666667,282.4153225
2019-05-29,286.417370833333,286.9312,286.138875,284.952360416667,286.180337083333,286.370961666667,285.1673375,285.769215833333,286.54440375,285.607602083333,286.049189583333,286.759277916667,286.005450416667,286.6899875,285.243368333333,286.87399375,286.510143333333,284.996269166667,284.643437083333,283.899955,284.4409275
2019-05-30,287.6728925,287.906389583333,287.897895416667,286.5060025,286.817104166667,286.89181625,286.367015833333,286.921340416667,285.504656666667,287.078182083333,285.912178333333,287.759169166667,286.620070416667,287.082624166667,285.877385416667,287.656499166667,287.710558333333,285.910121666667,285.497367916667,285.526500416667,286.098510416667
2019-05-31,288.049354166667,288.781888333333,287.991981666667,286.6750375,287.772565833333,286.731986666667,287.02576625,287.216511666667,286.63111,286.831939583333,285.83127,289.404883333333,288.114259583333,290.041194583333,287.79872125,289.814845833333,289.405490833333,288.348908333333,286.663582916667,286.2896825,286.814239583333
2019-06-01,289.303913333333,289.879960416667,288.910600416667,287.949242083333,288.474965416667,288.381363333333,288.598237083333,289.018380416667,287.57850125,288.814710416667,288.047296666667,290.288817916667,287.905127916667,290.784717916667,288.82191625,290.908248333333,289.945117916667,289.76775375,287.918616666667,287.026290833333,287.005126666667
2019-06-02,289.7244675,290.103569583333,290.330430416667,289.622520833333,287.27866625,287.46724875,288.68411875,289.116028333333,289.744694166667,289.953355416667,289.726414583333,288.989092916667,286.8050575,288.82061375,288.30665375,290.05162,287.8357275,286.374970416667,287.53716125,287.876407083333,286.669887083333
2019-06-03,288.8894175,289.60204375,289.56467375,288.916049166667,287.845980833333,287.802627916667,287.494073333333,287.718171666667,288.667560416667,287.99647,287.92945,288.507775833333,287.618952916667,289.111307916667,287.9553025,289.053867916667,288.630172083333,287.41335,287.3901275,287.25017,286.735943333333
2019-06-04,288.302085416667,289.278250833333,289.688292083333,288.581514583333,286.873222083333,287.1652725,287.73583375,287.717257916667,288.888665416667,288.342498333333,288.233215,287.773347916667,287.244212916667,288.910456666667,288.236722916667,289.01090125,289.229877916667,287.284982916667,287.748199583333,287.382948333333,287.168325
2019-06-05,289.102847916667,289.14894875,288.687155,288.305862083333,287.371947916667,287.702144166667,287.865830416667,288.364679166667,288.609793333333,288.5887175,287.96383375,288.821308333333,287.350762916667,288.092852916667,286.758092083333,288.665061666667,289.150477083333,286.65532875,286.654015833333,287.245146666667,287.631477083333
2019-06-06,285.883444166667,286.051525416667,285.99710875,285.264738333333,285.151924166667,285.174419583333,285.182520833333,285.378880833333,286.0331925,285.41994625,285.354672916667,286.37428,285.701020416667,287.075560833333,284.457744583333,286.8897125,286.658175833333,284.88214375,283.96095625,284.089088333333,286.4609575
2019-06-07,286.897547916667,286.93349125,286.46801,285.145002083333,285.45518125,286.011266666667,285.961689583333,286.534665833333,285.346496666667,286.291925833333,285.6644275,286.3697375,286.022191666667,287.73162,285.11923375,287.257341666667,287.17883375,285.65724,284.151382916667,283.86477125,285.875549166667
2019-06-08,289.683869583333,289.339878333333,287.879829583333,287.499938333333,288.693676666667,288.83689625,288.902612916667,289.218015416667,287.661723333333,288.343817083333,287.740547916667,289.204092916667,288.687691666667,290.034226666667,287.48012,289.6720475,289.493207916667,287.927264166667,285.960271666667,286.102455416667,287.673949583333
2019-06-09,291.00633375,291.96721875,291.15611375,290.539927916667,290.464290416667,289.72391125,289.094034583333,289.887422916667,290.830475416667,290.804215,290.647730833333,291.30102875,289.856485,293.12236375,290.516705833333,292.075155833333,291.218443333333,290.976191666667,289.379820833333,288.672127916667,288.343707083333
2019-06-10,293.902479166667,295.073991666667,293.971110833333,292.799195416667,293.579466666667,293.072717083333,292.393935833333,293.139948333333,293.494961666667,293.379269583333,293.099979166667,294.767134583333,292.992744583333,296.2646575,293.842904583333,295.45312125,291.619219583333,293.16671125,292.584435833333,290.7448475,288.974635833333
2019-06-11,296.81134375,297.144028333333,296.699324166667,295.043909166667,293.459578333333,294.689529166667,294.80278,295.682915,295.51928625,296.286339583333,295.932653333333,293.37275625,290.269710833333,296.157834166667,295.282167083333,295.361000416667,292.38912,294.146090833333,294.35576375,292.227525416667,290.06511125
2019-06-12,291.250587916667,291.878159583333,293.166581666667,294.122192083333,288.777166666667,288.355445,288.471215,289.339062083333,293.694452083333,292.360875,293.393049583333,290.289652083333,288.0976475,293.398835,291.477383333333,291.673080833333,292.050310833333,292.441714166667,291.748034166667,291.717947083333,290.118314166667
2019-06-13,292.23144375,293.373330833333,295.537249583333,295.746400833333,288.9835025,289.62085125,289.6435675,290.733246666667,295.565230416667,294.220269166667,295.377432083333,289.68468125,287.02033,293.108897916667,293.192559166667,291.75901625,291.939007083333,293.0862475,293.3909625,291.974324583333,290.412486666667
2019-06-14,286.438600833333,285.42940375,290.61107625,293.8935225,285.708779583333,285.91190625,286.652646666667,286.546394583333,295.436787083333,290.126595416667,293.924678333333,286.285717916667,285.551708333333,285.954035833333,283.716727916667,285.870714166667,288.195164583333,285.158457916667,286.768444583333,290.741142916667,290.3181125
2019-06-15,287.27758,287.737201666667,287.080144166667,285.733626666667,286.7310075,286.886880416667,286.742224166667,286.74321625,285.77682375,286.545162083333,285.662749583333,287.4108225,285.762561666667,289.527100833333,286.745865833333,288.473148333333,288.12287,287.7488625,285.8915825,285.75874875,288.5189475
2019-06-16,286.995496666667,287.276977083333,287.95546375,288.238756666667,285.824294583333,286.434484583333,286.973194166667,286.820622916667,288.13063875,287.5619175,287.759420416667,286.510774583333,285.486023333333,288.734449583333,285.908656666667,287.14409375,288.31324625,287.524609166667,285.868717083333,287.7200325,288.96526
2019-06-17,287.6421625,287.819614166667,288.235784166667,288.435494583333,286.521817916667,286.6929025,286.644215416667,287.127822083333,288.9938925,287.398416666667,287.379753333333,287.455115833333,286.675584583333,289.013522083333,286.0553425,287.855102916667,289.41710625,287.762367916667,286.20363625,287.826417083333,290.41444625
2019-06-18,287.54627,288.1020575,288.010547083333,286.894694166667,286.257393333333,286.455389583333,287.09419375,287.267225416667,287.712324583333,288.369240416667,288.554622083333,287.373872083333,285.913926666667,290.602965416667,288.008969166667,288.425034583333,290.588135833333,289.745748333333,287.125098333333,286.29978875,291.037014583333
2019-06-19,286.826647083333,286.92833125,287.252515833333,287.155819166667,284.90120875,285.296985,287.241975,286.757383333333,288.446116666667,287.815212916667,288.461692916667,286.00937,284.780405,287.678635416667,285.812499166667,286.837689583333,288.992818333333,286.332562916667,285.786515416667,286.296351666667,290.254833333333
2019-06-20,285.36539875,285.073654166667,285.608109166667,285.047509166667,284.748787916667,285.281819166667,286.442815833333,285.998800416667,286.9547925,285.99621,286.042974583333,284.48686375,284.193483333333,285.898943333333,283.49422875,284.92818,284.913372916667,283.963884166667,283.346865833333,284.086620416667,286.57873
2019-06-21,285.908819166667,285.77925,287.452246666667,287.581872916667,285.187382083333,285.56339125,286.296077916667,286.17667375,288.322320416667,287.136301666667,287.372419583333,285.659355,285.561667083333,286.997182916667,284.229592083333,286.31134375,286.47420625,285.666251666667,284.606328333333,286.436520833333,287.570160416667
2019-06-22,287.792149166667,288.423264166667,290.086640416667,290.038542916667,286.50297875,286.677520416667,286.6197375,287.089520833333,290.29619125,288.796110833333,289.264947083333,287.44011,286.24065625,289.730744583333,288.6606575,288.584563333333,288.89576375,289.553795833333,288.742727083333,289.045195416667,288.579732916667
2019-06-23,290.441759166667,290.309336666667,290.561215416667,290.196274166667,288.13756,288.742880416667,289.4253425,290.08893375,290.59416625,290.892665416667,290.716469583333,288.388029583333,287.30964125,289.5894125,288.8376075,289.38462875,290.091631666667,288.369052916667,288.175452083333,289.4829725,292.1361475
2019-06-24,290.243273333333,289.252357083333,289.82182,289.571499166667,287.752189583333,288.83835125,289.583933333333,290.323261666667,291.28474625,290.7064175,290.758699583333,288.197002916667,287.054149166667,289.193540416667,287.2444625,288.669030833333,289.475658333333,287.507824583333,286.603387916667,288.143609583333,290.44257125
2019-06-25,290.155964583333,289.987395416667,290.30475,289.792504583333,289.27545625,289.714177916667,289.654415,289.964898333333,290.505194583333,290.114829166667,290.006590833333,289.671595,288.467855833333,291.033470416667,288.788173333333,289.681237916667,291.501787916667,289.80480125,288.217255833333,288.710947916667,291.208549166667
2019-06-26,292.39408875,293.236383333333,293.269323333333,292.666695833333,290.39268875,290.788252083333,291.423717083333,291.824577916667,292.39326,292.78900875,292.3741975,291.96531625,289.521810416667,294.67914125,292.4825,293.508325,293.3638975,292.91014125,291.340752916667,291.326542916667,292.016577083333
