Date,FR10_TA,FRB0_TA,FRC1_TA,FRC2_TA,FRF2_TA,FRF3_TA,FRG0_TA,FRH0_TA,FRI1_TA,FRI2_TA,FRI3_TA,FRJ2_TA,FRK1_TA,FRK2_TA
2020-08-14,293.6850557083333,294.5412273472223,294.8610269027778,294.2431540138888,293.74380256944454,293.3096875138889,293.31343237499993,290.9189991805555,295.75653083333333,293.73840179166666,294.8584980138888,294.87652312500006,293.2291135000001,293.17699230555553
2020-08-15,293.92529809722214,294.7832343472223,295.0238560833333,294.39795365277774,293.98087620833337,293.5290796666667,293.58203327777767,291.12518474999996,295.95205316666664,293.9825009166667,295.1033720694444,295.06877038888894,293.4222865972223,293.2957710138889
2020-08-16,294.1064405416666,294.9219809722223,295.1236725694444,294.4954250972222,294.14310123611114,293.67953686111105,293.7519188055555,291.2442267916666,296.03172223611114,294.1185441527778,295.2165926805555,295.17486365277784,293.54521106944446,293.3644717777778
2020-08-17,294.45633579166656,295.20890033333336,295.3450937083333,294.6332151527778,294.4692519027778,293.94967825000003,293.99441908333324,291.4140175694444,296.2612739305556,294.34432781944446,295.450499,295.36165659722224,293.7049796805556,293.45333098611115
2020-08-18,294.7768488749999,295.49588200000005,295.5965848888889,294.8637758472222,294.80438147222225,294.27995475,294.25261518055555,291.6084837222222,296.41169190277776,294.57645576388893,295.6922980833333,295.5136824861112,293.90282954166673,293.5996837916667
2020-08-19,295.05655165277767,295.7344859583334,295.8205950555556,295.0762139444444,295.09263334722226,294.5528610555556,294.4868228749999,291.8036056388889,296.5909952361111,294.79471329166677,295.91111695833325,295.6825938194445,294.0963705972223,293.7491453611111
2020-08-20,295.24505070833317,295.8863130138889,296.0097476111111,295.26745516666665,295.3020628055556,294.75831626388884,294.6014328055555,291.92232426388887,296.65649890277774,294.92582913888896,296.0045485555555,295.7503361805556,294.24487431944453,293.875019625
2020-08-21,295.3937267777776,295.9194388194445,296.0926373333333,295.3778620277777,295.47795862500004,294.93989823611105,294.6670165277777,292.0296430972222,296.65692099999995,294.89155248611115,296.00483891666664,295.76880050000005,294.29049920833336,293.92660868055555
2020-08-22,295.48992894444433,296.01816422222225,296.23112256944444,295.49966644444436,295.62225365277783,295.10289594444447,294.75483999999994,292.11977397222216,296.7550768611111,295.0171331944445,296.09386315277777,295.8995969166668,294.4452597777779,294.03313212499995
2020-08-23,295.6111460694443,296.1371691805556,296.39510219444435,295.6767162361111,295.8088967222222,295.32505286111115,294.84723312499995,292.1578372361111,296.8806890138889,295.1787057916667,296.1919247361111,296.0726498750001,294.6265456666668,294.17106526388886
2020-08-24,295.6208611805554,296.15181875,296.4629796944444,295.8062695416666,295.9189188055555,295.48569152777776,294.80633230555554,292.15394369444437,296.89198683333336,295.20308079166665,296.1512014444444,296.1035285972223,294.7121033472223,294.24860962500003
2020-08-25,295.5521993333332,296.0890492500001,296.44204919444445,295.8193446944444,295.883228125,295.48573116666665,294.7414597777778,292.15256133333327,296.80866348611113,295.13971065277775,296.0672043472222,296.05625481944446,294.6907572500001,294.2451309861111
2020-08-26,295.49960168055543,296.0099253055556,296.37503419444437,295.76938619444445,295.7939581527778,295.4002313611111,294.66426904166667,292.19338483333325,296.69331255555556,295.0575934027778,295.96127136111113,295.9760070277778,294.6415005972223,294.2305707777778
2020-08-27,295.50423286111095,295.9739271805556,296.3259754027778,295.7099312222222,295.7888501944444,295.3832529722222,294.6343110833333,292.2536099444444,296.73374800000005,295.0101264444445,295.911532625,295.98890743055557,294.59737398611117,294.19887743055557
2020-08-28,295.7017498472221,296.106861513889,296.4642984722222,295.81597490277784,296.01166216666667,295.58326676388884,294.6705606944444,292.29155676388893,296.821339513889,295.1026498055556,295.92617952777783,296.0370007916667,294.6771270555556,294.23060912500006
2020-08-29,295.844153361111,296.14940922222223,296.5475188194444,295.93011712500004,296.15254451388887,295.74381254166667,294.6801237777778,292.3274783194445,296.77490743055563,295.12306315277783,295.84744787500006,296.0590642777778,294.77482266666664,294.34483800000004
2020-08-30,295.8408635972221,296.0961738750001,296.51020994444445,295.8859617777779,296.1538733055556,295.7540681666667,294.6187595833334,292.33208772222224,296.6544498333334,295.0067787361112,295.72666786111114,295.97238195833336,294.72618438888895,294.34541108333343
2020-08-31,295.77250766666657,296.00157927777786,296.40276856944445,295.8107732916667,296.0728557777777,295.6808678194445,294.56292443055554,292.3009197916667,296.5726765833334,294.8611245,295.63950666666665,295.88812411111115,294.5929473472222,294.2716142222223
2020-09-01,295.6543876527777,295.92399080555566,296.28009356944443,295.66777661111115,295.9303139583333,295.5325232083333,294.51032651388886,292.2627910416667,296.5256925833334,294.79722590277777,295.5981168611111,295.8223090833334,294.48765837499997,294.16726497222226
2020-09-02,295.67394902777767,295.940386263889,296.265646625,295.60157724999993,295.9252744583333,295.5114994305556,294.5282061111111,292.29404145833337,296.5184357777778,294.8232421666666,295.59143101388884,295.84218141666673,294.492178375,294.10393001388894
2020-09-03,295.54399195833327,295.80868676388894,296.0998852916666,295.4836351111111,295.7710561805555,295.37969309722223,294.4777115416667,292.2672403055556,296.42794048611114,294.6881223333333,295.5319104861111,295.71370469444446,294.35487391666663,294.014718388889
2020-09-04,295.4799500555555,295.7553963888889,296.0135849861111,295.3044076666667,295.69330443055543,295.2752938194444,294.4418739166666,292.27670884722227,296.43141700000007,294.66548700000004,295.4877758194444,295.6972460277778,294.27327013888885,293.90190400000006
2020-09-05,295.41048840277773,295.650977388889,295.8908588333333,295.1037092083334,295.6301060833333,295.21666129166664,294.35251656944445,292.23838936111116,296.2871379166667,294.50183693055556,295.37616659722215,295.4797375416667,294.07361763888895,293.68669641666673
2020-09-06,295.11927373611104,295.3041578194445,295.5761649444445,294.79117712500005,295.3728719444444,294.99401159722225,294.0007851527778,291.95880490277784,295.86656259722236,294.10467412500003,295.0006795416666,295.0807465972222,293.6948339583333,293.3601211666667
2020-09-07,294.70334094444445,294.8368194861112,295.108895875,294.27685,294.9407831805555,294.5634019305556,293.64017568055556,291.6939180555556,295.4785469027778,293.6293402361111,294.6063130416667,294.6468234444445,293.2160491388889,292.92340979166676
2020-09-08,294.44784863888884,294.5954360277779,294.79186125,293.86266161111115,294.61215990277765,294.1815218888889,293.4575273333333,291.54830688888893,295.3096236944445,293.3866010138889,294.4491165555555,294.3879757638889,292.90788447222224,292.57246279166674
2020-09-09,294.2915793472222,294.41439518055563,294.60231205555556,293.7049615138889,294.439371736111,294.0044176805556,293.36802555555556,291.49176065277777,295.23263491666677,293.22623423611105,294.34951287499996,294.2518493194445,292.7086873472222,292.3823770000001
2020-09-10,294.2422820972222,294.35572648611117,294.5366549305555,293.6519980555556,294.3839514027777,293.9497153194444,293.32976908333336,291.47477505555554,295.1731867222223,293.1489425833333,294.29250012499995,294.16935958333335,292.62066519444437,292.34732601388896
2020-09-11,294.30116024999995,294.3998349583333,294.5597638333334,293.66298888888895,294.40696606944437,293.94511156944446,293.3724100694444,291.5494417500001,295.14482277777785,293.16057330555554,294.3122533055555,294.1356895694445,292.63593411111106,292.3745887777779
2020-09-12,294.29534638888885,294.396157,294.60625154166667,293.70180468055565,294.43490630555544,293.9968553333334,293.33685763888883,291.51245000000006,295.1695004305556,293.1837386527778,294.3297663472222,294.14035352777785,292.67795641666663,292.4004748750001
2020-09-13,294.01555212499994,294.13655601388894,294.45297051388883,293.65570377777783,294.2027565833332,293.8326284027778,293.07924465277773,291.2964426527778,295.0006199583334,293.0048409722222,294.11262106944446,294.0213071388889,292.56197609722216,292.36020595833344
2020-09-14,293.5792315,293.70501626388887,294.1069041527778,293.37322319444445,293.7975816944443,293.46340093055557,292.6324765138889,290.97776795833335,294.66274037500006,292.58842662499995,293.70056277777775,293.7008065277778,292.2101045972222,292.12084655555566
2020-09-15,293.14707895833334,293.2976661527778,293.7237645000001,293.0370016111112,293.37295801388876,293.0534814444445,292.29264648611115,290.7607316805555,294.3653778055556,292.1815090555556,293.3796938888889,293.34791433333334,291.79354038888886,291.8134756111112
2020-09-16,292.7799298194444,292.98132912500006,293.3835829166667,292.71657783333336,292.98272031944435,292.69297977777774,292.0670123333333,290.6326061666667,294.08709734722225,291.8936533055556,293.13409301388884,293.03760927777785,291.4876742222222,291.55322523611113
2020-09-17,292.57327224999995,292.7740200972222,293.14793481944446,292.4651630416667,292.7171576944444,292.41116061111114,291.92132822222226,290.5023254305555,293.9214562638889,291.7037918194444,292.95881401388885,292.798672875,291.29598431944436,291.35823718055565
2020-09-18,292.34181824999996,292.5769576666666,292.93789525,292.2558878888889,292.46653295833323,292.1634033055555,291.71367365277786,290.3184090138889,293.77529861111117,291.5235990833333,292.78902308333335,292.61444170833335,291.1278275694444,291.1817088055556
2020-09-19,292.1337898055555,292.4232234861111,292.7306175694445,292.05451455555556,292.2286617083333,291.93012220833333,291.52382552777783,290.1075384027778,293.7032112916668,291.38882033333334,292.68784847222224,292.5247943888889,290.9740682638888,291.0185526527778
2020-09-20,291.9443937361111,292.3539914861111,292.62366819444446,291.9405379166667,292.03161711111096,291.7491824444445,291.41639283333336,289.95239833333324,293.737068263889,291.4258369583333,292.6799643611111,292.53939625000004,290.94932236111106,290.96664075000007
2020-09-21,291.86270243055554,292.34042031944443,292.5970504027778,291.93781980555565,291.9460368194443,291.67838456944446,291.4174826666667,289.9212109027778,293.7958915277778,291.4672736388889,292.7167798194444,292.5679117777778,290.9516057222221,290.9592651111112
2020-09-22,291.91112794444444,292.42403438888886,292.65967402777784,291.9629396944445,291.9872640555555,291.6817374305556,291.51177888888895,290.00848490277775,293.92882959722226,291.538437125,292.83932995833334,292.60315181944446,290.99033318055547,290.9620043194445
2020-09-23,292.0466945,292.5675150833333,292.79041148611117,292.02976069444446,292.10550801388877,291.7212437361112,291.63610618055554,290.085110375,294.0297615555556,291.65714625,292.9734960416667,292.6910076388889,291.0963973194444,291.0006986527778
2020-09-24,292.18464409722225,292.68769104166665,292.90538059722223,292.0927059722223,292.243872736111,291.8246290416667,291.75590386111105,290.13732890277777,294.15250719444447,291.7780110277778,293.0885815277778,292.7763665555556,291.18344080555545,291.0350285555556
2020-09-25,292.1918385833334,292.75157686111106,292.9755514722222,292.1672249166667,292.2662300277777,291.8309302777778,291.8669781388889,290.18387372222224,294.2602449583334,291.8761588333333,293.22126773611114,292.8408585555556,291.2289757638888,291.0445245
2020-09-26,292.20191188888896,292.79660054166663,293.0147073611111,292.18704202777786,292.25105520833324,291.77103106944446,291.9014399027778,290.17075272222223,294.1568309305556,291.8847460555555,293.2260318333334,292.7588765694445,291.23472499999997,291.0267682638889
2020-09-27,292.1072119305556,292.6496320277777,292.83973744444444,291.96363454166675,292.08946169444437,291.55689966666677,291.81735034722226,290.1352473472223,293.91784995833336,291.66389181944436,293.08847680555556,292.56246986111114,291.02625745833325,290.8815551666667
2020-09-28,292.0325750277778,292.546179625,292.66381093055554,291.7222066527778,291.97813140277765,291.34537537500006,291.7384446388889,290.09739493055554,293.7698861527778,291.48669419444445,293.0138557083334,292.3422390555557,290.7817743888889,290.62763562500004
2020-09-29,291.97738995833333,292.51741569444437,292.60929374999995,291.6330917916667,291.9082621527777,291.24733469444453,291.72899687499995,290.10123594444445,293.6892887083333,291.43650422222225,292.99232455555557,292.2389021250001,290.6748170694444,290.4664182916667
