Date,AT,DE,FR,IT,NO,PT,SI,SK
2017-01-12,0.26602162097593,0.281756970849176,0.335528226977825,0.294750858279591,0.280624105865522,0.263844936708861,0.182929724596391,0.271850013785498
2017-01-13,0.276232977960939,0.296791825095057,0.335653303637713,0.290868546860461,0.273032904148784,0.174871073605251,0.264838556505223,0.299524400330852
2017-01-14,0.277464836050887,0.289398500211238,0.309112843355605,0.220537748259377,0.267855865522174,0.179749765588373,0.280982905982906,0.316790736145575
2017-01-15,0.276281505703876,0.267971060414026,0.306542719731448,0.180960631437097,0.261114091559371,0.156162095639944,0.225546058879392,0.318651778329198
2017-01-16,0.291662933763364,0.273801225179552,0.364279719828282,0.265092084576636,0.267739628040057,0.204406938584154,0.224477682811016,0.32464846980976
2017-01-17,0.299263124888013,0.307345796366709,0.406422484748717,0.281672121153784,0.267355150214592,0.12822315986873,0.244816397594175,0.289150813344362
2017-01-18,0.297060711939318,0.302323616392057,0.425974791000936,0.250092245002727,0.269572603719599,0.209944913267698,0.240582462804685,0.290942928039702
2017-01-19,0.287905766589022,0.297417617237009,0.45272505729318,0.250060159784387,0.28068669527897,0.368026254102204,0.235477999366888,0.293941273779983
2017-01-20,0.277330451531983,0.293874102239121,0.466281753332688,0.241300895177592,0.28821530758226,0.289307899671824,0.248456790123457,0.271643231320651
2017-01-21,0.250475945171116,0.286834600760456,0.373357864497595,0.18894182949915,0.283413805436338,0.318345639943741,0.197412155745489,0.252309070857458
2017-01-22,0.220267425192618,0.247863857203211,0.319990478034925,0.178060929829627,0.277083333333333,0.162535161744022,0.151867679645457,0.248207885304659
2017-01-23,0.25158461745207,0.25369666244191,0.396254962719086,0.262340777103988,0.27505364806867,0.280004688232536,0.212092434314657,0.254755996691481
2017-01-24,0.273864450815266,0.290021651880017,0.409839901875343,0.295296306991369,0.275751072961373,0.327751406469761,0.224754669199114,0.264440308795148
2017-01-25,0.277229663142806,0.299276510350655,0.423267486523999,0.296988802258799,0.264932045779685,0.355704992967651,0.227247546691991,0.254204576785222
2017-01-26,0.261040061518246,0.289836818757921,0.409218553306866,0.281571854846472,0.260318311874106,0.316382442569151,0.189498258942703,0.258650399779432
2017-01-27,0.238620244281192,0.263062420785805,0.349472257189891,0.24988770173581,0.258279685264664,0.263713080168776,0.196185501741057,0.26213123793769
2017-01-28,0.235872827450278,0.261496620194339,0.281071463154837,0.183094298456701,0.24523426323319,0.162549812470699,0.185620449509338,0.255548662806727
2017-01-29,0.22870378665711,0.255407689057879,0.2488299280204,0.161685436519396,0.234370529327611,0.138185654008439,0.170465337132004,0.244003308519438
2017-01-30,0.236415964880846,0.255856569497254,0.291081630676866,0.220609940000642,0.241550429184549,0.190781762775434,0.201725229503007,0.245140612076096
2017-01-31,0.281419847100281,0.296852555978031,0.337460863109648,0.237731414637277,0.243070457796853,0.249340717299578,0.187994618550174,0.244727047146402
2017-02-01,0.332989906229469,0.410163181242079,0.440019689487105,0.244405140051978,0.241058655221745,0.189785513361463,0.325023741690408,0.259305210918114
2017-02-02,0.337469390192916,0.379715885086608,0.432055130563894,0.234952032598582,0.231849070100143,0.189521800281294,0.338556505223172,0.291390956713537
2017-02-03,0.356046183479663,0.367358470637938,0.464619444175462,0.252811467257035,0.220216380543634,0.212303680262541,0.379867046533713,0.306796250344637
2017-02-04,0.344728020665353,0.360717680608365,0.484982731351474,0.228025636089454,0.20701895565093,0.285835677449601,0.427350427350427,0.294354838709677
2017-02-05,0.3538195066595,0.347465145754119,0.463195184145121,0.211489716687522,0.202628755364807,0.322433192686357,0.401828110161443,0.301385442514475
2017-02-06,0.367901884369587,0.340140473172793,0.519366708627869,0.281664099849199,0.214932045779685,0.31846284575715,0.505460588793922,0.30538323683485
2017-02-07,0.347645284596548,0.337484157160963,0.523453891094542,0.280825873520069,0.229434907010014,0.307152484763244,0.475704336815448,0.295078577336642
2017-02-08,0.333066430747178,0.322734474017744,0.535711403763597,0.280296467417461,0.227673462088698,0.293659165494609,0.415044317822096,0.248483595257789
2017-02-09,0.335222182404587,0.330357520067596,0.529025854556018,0.271059935187859,0.230141273247496,0.331208977965307,0.381172839506173,0.240039977943204
2017-02-10,0.298901033267634,0.320175855513308,0.536865336819341,0.269828664934065,0.211686337625179,0.381724683544304,0.322491294713517,0.251378549765647
2017-02-11,0.272261168846682,0.305439374735953,0.516760272425035,0.212059229313055,0.217811158798283,0.369989451476793,0.26329534662868,0.234629170113041
2017-02-12,0.257486337573911,0.291735318969159,0.454903812013815,0.18605817050085,0.217104792560801,0.287593764650727,0.208214624881292,0.215019299696719
2017-02-13,0.256293674968644,0.272140367553866,0.485591975727058,0.215287804408509,0.219805078683834,0.34641643225504,0.264798987021209,0.203473945409429
2017-02-14,0.261695186047901,0.26378591043515,0.497078854781963,0.215945551384477,0.212973891273248,0.385372714486639,0.250830959164292,0.216156603253377
2017-02-15,0.274092157916741,0.263080904098014,0.460197379038766,0.206801264157603,0.220717095851216,0.376010900140647,0.261237733459956,0.225220567962503
2017-02-16,0.285268470405543,0.262151457541191,0.440386850004842,0.211706291911316,0.217596566523605,0.412872128457571,0.247902817347262,0.272608216156603
2017-02-17,0.283605461984113,0.269909167722856,0.448625770633614,0.213843969583213,0.211149856938484,0.440474097515237,0.236150680595125,0.246036669423766
2017-02-18,0.311167353520874,0.299625052809463,0.380737387431006,0.172269547919274,0.205829756795422,0.322491795593061,0.24093858816081,0.228735869864902
2017-02-19,0.309073194767963,0.295175855513308,0.334358154998225,0.159852568421728,0.20497138769671,0.332073370839194,0.205840455840456,0.248001102839812
2017-02-20,0.323329152481634,0.280613645965357,0.386083405958491,0.215544486155228,0.210890557939914,0.296721167369902,0.242086103197214,0.271815550041356
2017-02-21,0.412519411097175,0.298634875369666,0.381988154029889,0.194492572271954,0.225786838340486,0.274598570089076,0.24315447926559,0.298731734215605
2017-02-22,0.594515245177089,0.400686523024926,0.378090603918531,0.192447139602785,0.220243204577969,0.318814463197375,0.219531497309275,0.556486076647367
2017-02-23,0.59059196380577,0.374374207858048,0.361975888447758,0.186567523341996,0.210720672389127,0.369212962962963,0.232708135485913,0.723359525778881
2017-02-24,0.592488278683629,0.361884769750739,0.417021722991511,0.216210254435781,0.200420243204578,0.295871425222691,0.30096549540994,0.658705541770058
2017-02-25,0.520187541061936,0.350504330376003,0.385433814273264,0.180190586196939,0.189207796852647,0.289630215658697,0.355690091801203,0.590846429556107
2017-02-26,0.445303634354656,0.317672686945501,0.32594170620703,0.172626495973305,0.184030758226037,0.235920651664323,0.286878759100981,0.499896608767577
2017-02-27,0.406503837424595,0.319544782425011,0.355536457828992,0.197436391054641,0.195565092989986,0.227423230192218,0.282486546375435,0.459194926936862
2017-02-28,0.393707444902347,0.335810097169413,0.411300474484361,0.212235698013925,0.203701716738197,0.243670886075949,0.313667299778411,0.431072511717673
2017-03-01,0.437337618706325,0.356585340092945,0.494536974274555,0.220293098469535,0.206929542203147,0.328586497890295,0.550530231085787,0.478873724841467
2017-03-02,0.445540673714388,0.374294993662864,0.532346438139505,0.206496454583373,0.203665951359084,0.366385372714487,0.523781259892371,0.484456851392335
2017-03-03,0.462288344382727,0.373481727925644,0.57195539201446,0.2096327846761,0.204104077253219,0.317407993436474,0.452318771763216,0.479080507306314
2017-03-04,0.434728319297617,0.353171208280524,0.556558858655305,0.195218500336895,0.202619814020029,0.331853609939053,0.417853751187085,0.442480011028398
2017-03-05,0.433888416054471,0.352365863962822,0.538777799296343,0.223966855969455,0.203880543633763,0.32605192217534,0.555080721747388,0.422249793217535
2017-03-06,0.437220032252285,0.347029467680608,0.601166844194829,0.241778162800398,0.211999284692418,0.366033755274262,0.572610003165559,0.476530190239868
2017-03-07,0.437488801290091,0.363458491761724,0.624564249055873,0.2491457310617,0.217408798283262,0.351998359118612,0.488683127572016,0.488110008271299
2017-03-08,0.419449546078958,0.37224862695395,0.626529163035409,0.241124426476722,0.220216380543634,0.335618846694796,0.441239316239316,0.448511166253102
2017-03-09,0.513027832527026,0.43709336713139,0.634384784222588,0.254030705553951,0.219232832618026,0.34178680262541,0.380183602405825,0.418803418803419
2017-03-10,0.646417532700233,0.47691962399662,0.645456085988186,0.241978695415022,0.212097639484979,0.355324074074074,0.335430515986072,0.506996140060656
2017-03-11,0.623185808994804,0.444895965356992,0.630152351441206,0.231567042063721,0.205427396280401,0.265412564463197,0.341049382716049,0.533602150537634
2017-03-12,0.550104894582811,0.409656210392902,0.602498305412995,0.210531170789617,0.201922389127325,0.146888185654008,0.264086736308959,0.451543975737524
2017-03-13,0.52145299528161,0.402353981833545,0.617793970498047,0.246442551416562,0.210917381974249,0.218969760900141,0.301677746122191,0.441549489936587
2017-03-14,0.492844024368393,0.396187156738488,0.605189470966076,0.232778259056053,0.215236051502146,0.305921823722457,0.292972459639126,0.424007444168734
2017-03-15,0.477748163411575,0.392395437262357,0.621199283431781,0.233588410819136,0.208422746781116,0.27499413970933,0.27417695473251,0.402088502894955
2017-03-16,0.472376515558741,0.38468261512463,0.578887059810852,0.229978823755896,0.20932582260372,0.266189052977028,0.284702437480215,0.393127929418252
2017-03-17,0.473729693006032,0.379208914237431,0.564971272715535,0.256292713446915,0.209737124463519,0.359572784810127,0.273899968344413,0.356803143093466
2017-03-18,0.567492758167592,0.397010984368399,0.526019979987734,0.207631469182148,0.201260729613734,0.278832630098453,0.259219689775245,0.384236283429832
2017-03-19,0.679375335961297,0.472132446134347,0.489299893483103,0.210807905797799,0.19656652360515,0.257969995311767,0.209678695789807,0.498035566583954
2017-03-20,0.711918786955743,0.460165821715251,0.554073464381395,0.265834055250746,0.199955293276109,0.305570206282232,0.316793289015511,0.646195202646816
2017-03-21,0.723893940751359,0.442857520067596,0.534246796423615,0.274517117463984,0.207215665236052,0.302054031879981,0.313944286166508,0.593431210366694
2017-03-22,0.709981410141552,0.45816962399662,0.551781737193764,0.263395578656913,0.205525751072961,0.268914088138772,0.298116492560937,0.602564102564103
2017-03-23,0.684627530908439,0.468462188424166,0.558834446919079,0.271344691500626,0.206384120171674,0.338168073136428,0.314458689458689,0.549214226633581
2017-03-24,0.640663262258854,0.447517955217575,0.588570414124786,0.29574951070042,0.203272532188841,0.450700304735115,0.33511396011396,0.521850013785498
2017-03-25,0.608153407394135,0.431144381073088,0.57629272780091,0.264963743703276,0.189154148783977,0.289190693858415,0.266698322253878,0.499241797628894
2017-03-26,0.590183210894105,0.405001056189269,0.533617378393209,0.253960519138833,0.190937947067239,0.227613689639006,0.286957898069009,0.462176040805073
2017-03-27,0.562587723227618,0.409188846641318,0.543865595042123,0.277773767125485,0.207001072961373,0.358371425222691,0.269586894586895,0.481113868210642
2017-03-28,0.54654370483187,0.423505492184199,0.498874310061005,0.289099849199474,0.231580829756795,0.301292194092827,0.258032605254827,0.459022608216157
2017-03-29,0.524540106313086,0.402244402196874,0.483443481488654,0.289841819873584,0.2439556509299,0.305496952648851,0.265471668249446,0.454886958919217
2017-03-30,0.520504837842681,0.401930185889311,0.481936509473548,0.28253441139667,0.246646995708155,0.235788795124238,0.237773029439696,0.441273779983457
2017-03-31,0.524769679866213,0.393625897760879,0.464663826216068,0.296427310937851,0.237982832618026,0.216039615564932,0.268874643874644,0.434346567411084
2017-04-01,0.574803649286269,0.386723700887199,0.453140634582486,0.264466422819007,0.251001430615165,0.169127988748242,0.261712567268123,0.399744968293355
2017-04-02,0.558063444424536,0.378976552598226,0.431724282624835,0.246775435556839,0.25701895565093,0.198825011720581,0.22008547008547,0.397091259994486
2017-04-03,0.516426640984292,0.378635931558935,0.479979664955941,0.29125356948054,0.273077610872675,0.33701066572902,0.281259892371004,0.429900744416873
2017-04-04,0.545617944812758,0.415578791719476,0.46170233368839,0.313905733628517,0.281258941344778,0.223760548523207,0.243391896169674,0.404121863799283
2017-04-05,0.55596368631667,0.417136670891424,0.457538491333398,0.289063753328841,0.27899678111588,0.167311298640413,0.263809749920861,0.418389853873725
2017-04-06,0.522593397240638,0.391505597803126,0.451611471547077,0.276293836429557,0.274812231759657,0.141482067510549,0.274018676796455,0.442100909842845
2017-04-07,0.499966403870274,0.386681453316434,0.452454730318582,0.280886033304457,0.282421316165951,0.221592240975152,0.253719531497309,0.4520264681555
2017-04-08,0.493265842441617,0.373650718208703,0.402605629256641,0.248215259729842,0.291818669527897,0.156264650726676,0.234528331750554,0.402708850289495
2017-04-09,0.479092008600609,0.359413286861005,0.375266292243633,0.228867873070876,0.293445994277539,0.144851734646038,0.198599240265907,0.377688172043011
2017-04-10,0.466857418025443,0.356228876214618,0.415593428230206,0.265432990021497,0.298497854077253,0.199249882794187,0.257043368154479,0.382754342431762
2017-04-11,0.495821014752434,0.365082382762991,0.425781123914657,0.276514422305644,0.300697424892704,0.287417955930614,0.237970876859766,0.397366969947615
2017-04-12,0.491838006928269,0.369594951415294,0.412906297408089,0.280228286328488,0.297532188841202,0.286612165963432,0.26772712883824,0.39660876757651
2017-04-13,0.473111897509407,0.351148605830165,0.408734385591169,0.277906118651137,0.286659513590844,0.163091889357712,0.24778410889522,0.366487455197133
2017-04-14,0.454005031953652,0.343837135614702,0.392982795907169,0.277332595373312,0.281750715307582,0.112195264885138,0.246794871794872,0.353218913702785
2017-04-15,0.430217105656095,0.335918356569497,0.366543203899164,0.272535855231495,0.274776466380544,0.0882413267698078,0.258626147515036,0.327750206782465
2017-04-16,0.437414143224034,0.334054182509506,0.355011942803654,0.252606923990118,0.269250715307582,0.0968266526019691,0.213833491611269,0.257202922525503
2017-04-17,0.453152063548946,0.35764945078158,0.36154820696556,0.250798119806205,0.263143776824034,0.132779535864979,0.217790440012662,0.248449131513648
2017-04-18,0.487894194588783,0.380032741867343,0.389759045866822,0.273121410466198,0.260532904148784,0.122172409751524,0.311411839189617,0.33085194375517
2017-04-19,0.517733157140297,0.40058618504436,0.385861495755463,0.254969198190394,0.257725321888412,0.121688935771214,0.286601772712884,0.389405845051006
2017-04-20,0.488088305560533,0.396184516265315,0.358683547981021,0.240855712773125,0.251859799713877,0.0774876933895921,0.216207660652105,0.415150261924455
2017-04-21,0.460703726930658,0.371226763836079,0.34888722120009,0.256044053004781,0.248676680972818,0.108547233942804,0.24758626147515,0.396264130135098
2017-04-22,0.434653661231559,0.361934938741022,0.336181853394016,0.227716815862932,0.239404506437768,0.131343764650727,0.172483380816714,0.371174524400331
2017-04-23,0.49902571223795,0.370318441064639,0.309726122462154,0.200953733115154,0.230177038626609,0.11018811533052,0.164569484013928,0.36552247036118
2017-04-24,0.47386967687989,0.36525137304605,0.345243859139473,0.261374209901498,0.233109799713877,0.209842358180966,0.225229503007281,0.422870140612076
2017-04-25,0.52979416771188,0.375506970849176,0.368346728640134,0.211581961690249,0.229014663805436,0.204187177684013,0.191595441595442,0.396746622553074
2017-04-26,0.59126761930359,0.439174059991551,0.446095994319099,0.28221355921327,0.223086552217453,0.145657524613221,0.305872111427667,0.449786324786325
2017-04-27,0.689289927133728,0.473362906632869,0.454936089861528,0.345750312830879,0.225804721030043,0.127607829348336,0.665400443178221,0.52753653156879
2017-04-28,0.766208266141074,0.493388255175327,0.44862173590265,0.358668623864985,0.225035765379113,0.0992733239568682,0.697530864197531,0.632788806175903
2017-04-29,0.751724601325927,0.489314005069709,0.407636938768923,0.324798665254917,0.217489270386266,0.105631739334271,0.738406141183919,0.577440033085194
2017-04-30,0.673445619064684,0.444726975073933,0.350016945870049,0.292753553437931,0.209415236051502,0.0805936474449133,0.631805951250396,0.602529638819961
2017-05-01,0.640629666129129,0.42075411913815,0.394681417643072,0.285815124971925,0.209406294706724,0.088329231129864,0.611467236467236,0.589364488558037
2017-05-02,0.678425312070716,0.469212082805239,0.453822504115426,0.306931209291879,0.214431330472103,0.145335208626348,0.624129471351694,0.576406120760959
2017-05-03,0.704557501642477,0.470247148288973,0.456985733191311,0.325757211152822,0.214234620886981,0.216845405532114,0.526274137385248,0.576509511993383
2017-05-04,0.707183599116048,0.464725918884664,0.46106888092702,0.323876215227645,0.22100321888412,0.126230661040788,0.512068692624248,0.605700303280948
2017-05-05,0.695882234366601,0.476156527249683,0.464566992672929,0.298937979272949,0.229291845493562,0.104811298640413,0.490622032288699,0.625861593603529
2017-05-06,0.67194685838858,0.463661808196029,0.453806365191569,0.288670709404177,0.226573676680973,0.132779535864979,0.389007597340931,0.601461262751585
2017-05-07,0.691591262019949,0.461245775242924,0.523353022820438,0.289954118137774,0.244295422031474,0.0961820206282232,0.342236467236467,0.575337744692583
2017-05-08,0.742829092755181,0.508467997465146,0.544313450179142,0.316833509802034,0.248623032904149,0.174402250351617,0.417062361506806,0.565929142542046
2017-05-09,0.749068640625933,0.533908956485002,0.559601045802266,0.313600924054288,0.265075107296137,0.182313642756681,0.423116492560937,0.64276606010477
2017-05-10,0.748549767066834,0.513598436839882,0.548085923630612,0.332948310713254,0.268973533619456,0.131373066104079,0.405785058562836,0.654500964984836
2017-05-11,0.737007630054351,0.486295944233207,0.556546754462412,0.319785349889306,0.270600858369099,0.149408110642288,0.38809749920861,0.587400055141991
2017-05-12,0.729776996356686,0.485567173637516,0.578233433394661,0.33524641447685,0.264458154506438,0.148455813408345,0.400878442545109,0.543700027570995
2017-05-13,0.762419369288658,0.50151299112801,0.573258610115878,0.344330541919338,0.261239270386266,0.156411157993436,0.524295663184552,0.542114695340502
2017-05-14,0.742834692110136,0.485778411491339,0.548977599173687,0.365623094940161,0.272567954220315,0.106276371308017,0.471826527382083,0.549489936586711
2017-05-15,0.774583034701069,0.52247570764681,0.554920757883864,0.406700195719832,0.290262875536481,0.166959681200188,0.507320354542577,0.514267990074442
2017-05-16,0.807548303768739,0.527336818757921,0.559221781091637,0.427463342638047,0.309826537911302,0.244930848570089,0.505302310857866,0.546732837055418
2017-05-17,0.759664486651138,0.52150137304605,0.555211258513282,0.429913851188757,0.324007510729614,0.129248710736053,0.460034821145932,0.562758478081059
2017-05-18,0.754895702681718,0.524490388677651,0.550752880797908,0.451755863573652,0.350321888412017,0.128882442569151,0.43775720164609,0.441790736145575
2017-05-19,0.776218046347728,0.531123257287706,0.572947935831639,0.480311707896172,0.395091201716738,0.149862283169245,0.455009496676163,0.475909842845327
2017-05-20,0.777395777339784,0.536692015209125,0.548215035021465,0.467273077293291,0.405239628040057,0.101309774964838,0.431030389363723,0.444995864350703
2017-05-21,0.739575867526728,0.489754964089565,0.50068186953294,0.421423300285558,0.405543633762518,0.084227027660572,0.369222855333966,0.408223049352082
2017-05-22,0.663887520157678,0.469014047317279,0.516606952648397,0.437477941412391,0.404551144492132,0.146829582747304,0.441951566951567,0.401433691756272
2017-05-23,0.673902899719286,0.495511195606253,0.530603434362997,0.42372942535374,0.399803290414878,0.0951711204875762,0.409662867996201,0.403053487730907
2017-05-24,0.70579495908738,0.506514047317279,0.511728962912753,0.438183816215869,0.386435979971388,0.143298757618378,0.460034821145932,0.442273228563551
2017-05-25,0.762940109299409,0.519322982678496,0.488125786772538,0.450019251131004,0.374052217453505,0.203264181903422,0.420900601456157,0.444444444444444
2017-05-26,0.709414008839515,0.50200411913815,0.519435299054259,0.451944364231399,0.372603719599428,0.131226558837318,0.423433048433048,0.458333333333333
2017-05-27,0.660119154273428,0.505743029150824,0.494569252122269,0.437866974684763,0.366219599427754,0.0876699484294421,0.385683760683761,0.370278467052661
2017-05-28,0.643317356507197,0.494465568229827,0.465801620347955,0.43254483909263,0.363921673819742,0.130537974683544,0.360873694207028,0.31013923352633
2017-05-29,0.632021591112704,0.508858787494719,0.507298828314128,0.464890749831553,0.368991416309013,0.216391233005157,0.425015827793606,0.362145023435346
2017-05-30,0.663947246610524,0.533671313899451,0.523231980891514,0.470060480636571,0.367355150214592,0.190327590248476,0.460549224438113,0.353701406120761
2017-05-31,0.700553962850146,0.538656527249683,0.538769729834415,0.468668784291077,0.361748927038627,0.19212962962963,0.411403925292814,0.356596360628619
2017-06-01,0.707590485576062,0.54181189269117,0.528743423388528,0.479268938300125,0.359245350500715,0.178475152367557,0.389798987021209,0.379480286738351
2017-06-02,0.753107641999642,0.544600232361639,0.535683160646848,0.445390958385472,0.353612303290415,0.18357360525082,0.470006331117442,0.393817204301075
2017-06-03,0.731932748014095,0.544653041825095,0.547053032503793,0.438825520582668,0.349320457796853,0.156367205813408,0.454613801836024,0.32968017645437
2017-06-04,0.704555635190826,0.542192120828052,0.572161163293632,0.4252454519203,0.351654148783977,0.0872450773558369,0.381331117442229,0.334298318169286
2017-06-05,0.697517246013259,0.5459627165188,0.588126593718731,0.491605704751821,0.35619635193133,0.109060009376465,0.396169673947452,0.347601323407775
2017-06-06,0.68093755599355,0.54363645965357,0.563224234208063,0.518673597073828,0.368535407725322,0.0610202766057196,0.39826685660019,0.354390681003584
2017-06-07,0.729698605387326,0.55340356991973,0.549506148929989,0.495227323771938,0.386355507868383,0.106921003281763,0.569365305476417,0.371381306865178
2017-06-08,0.691430747177925,0.542910329531052,0.541069526483974,0.473144672249495,0.404166666666667,0.10259903891233,0.525641025641026,0.415494899365867
2017-06-09,0.646064773338111,0.523265209125475,0.523090765307769,0.473373279430167,0.397094062947067,0.126201359587436,0.505500158277936,0.391439205955335
2017-06-10,0.650254957295586,0.517308301647655,0.507734579258255,0.444937754676421,0.407278254649499,0.0742205813408345,0.40843621399177,0.291942376619796
2017-06-11,0.626976572298871,0.492181558935361,0.492313837513315,0.423460711650143,0.407814735336195,0.124648382559775,0.409860715416271,0.289909015715467
2017-06-12,0.582301185570089,0.485567173637516,0.500181562893386,0.477865209997754,0.405248569384835,0.162740271917487,0.433364988920544,0.303763440860215
2017-06-13,0.598656901391626,0.505806400506971,0.474250346986863,0.473469535085186,0.401475321888412,0.115286568213783,0.395932257043368,0.290598290598291
2017-06-14,0.602787358896255,0.50981463878327,0.466915206094058,0.492857028267077,0.394259656652361,0.268855485232068,0.447807850585628,0.309863523573201
2017-06-15,0.575595024786478,0.502115019011407,0.47145024369775,0.473429428562261,0.388564020028612,0.164205344585091,0.372546691991136,0.304762889440309
2017-06-16,0.574781251866452,0.505653253062949,0.491849843452439,0.486022876760676,0.395743919885551,0.125791139240506,0.368866729977841,0.302040253653157
2017-06-17,0.563134593561488,0.498619032530629,0.480060359575223,0.442346873295473,0.396959942775393,0.128149906235349,0.351297879075657,0.275055141990626
2017-06-18,0.500839903243146,0.471464406421631,0.459442884348472,0.395197644944974,0.393204577968526,0.0890324660103141,0.268439379550491,0.253791011855528
2017-06-19,0.478772845368214,0.456873151668779,0.460463671282399,0.426460679564924,0.396664878397711,0.12562998124707,0.327318771763216,0.254859387923904
2017-06-20,0.472986845248761,0.475353823405154,0.431917949711113,0.449862835691597,0.395046494992847,0.0977642991092358,0.356758467869579,0.289805624483044
2017-06-21,0.493947097294392,0.482873891001267,0.432728930634905,0.418411300413899,0.384880185979971,0.208875410220347,0.328189300411523,0.266094568513923
2017-06-22,0.492881353401422,0.479240599915505,0.423840418320906,0.438456540571759,0.385023247496423,0.118626933895921,0.343265273820829,0.259856630824373
2017-06-23,0.490744266260527,0.469293937473595,0.427419224686098,0.456376135014599,0.379989270386266,0.103976207219878,0.322253877809433,0.249138406396471
2017-06-24,0.473093232992893,0.460688635403464,0.426402472483135,0.386526614688613,0.368767882689557,0.0335062119081106,0.313232035454258,0.215122690929143
2017-06-25,0.501071343247924,0.4586277460921,0.382375488202447,0.396549234767543,0.370448855507868,0.0681698312236287,0.349398543842988,0.227322856355114
2017-06-26,0.572196216329212,0.492862801013942,0.411001904393015,0.448330766515866,0.372639484978541,0.0703967416783872,0.420030072807851,0.228735869864902
2017-06-27,0.509985516335185,0.47950992817913,0.407338368677577,0.453909583854718,0.368177753934192,0.0645804031879981,0.399849635960747,0.258615936035291
2017-06-28,0.501978438750523,0.489908111533587,0.435282915335205,0.485020213687554,0.35625,0.0716420534458509,0.393241532130421,0.211124896608768
2017-06-29,0.547952875828705,0.517102344740177,0.459943190988025,0.508314082202329,0.345609799713877,0.0231627988748242,0.645378284267173,0.228046594982079
2017-06-30,0.579830003583587,0.536726341360372,0.434875407507827,0.51605063047454,0.330561516452074,0.0503984997655884,0.61965811965812,0.235525227460711
2017-07-01,0.586842262438034,0.522517955217575,0.443344307801556,0.458156864632464,0.308869814020029,0.0211116971401782,0.553972776194998,0.259063964709126
2017-07-02,0.553434644328973,0.48587346852556,0.426862431813047,0.407113292905958,0.291872317596567,0.0582512892639475,0.438627730294397,0.251309622277364
2017-07-03,0.572812145374186,0.494719053654415,0.424393176462993,0.449947059389739,0.294626251788269,0.0418571261134552,0.434116809116809,0.263130686517783
2017-07-04,0.589529952816102,0.499104879594423,0.387386624059908,0.45955257163025,0.29037017167382,0.0432928973277075,0.407249129471352,0.287979046043562
2017-07-05,0.545735531266798,0.485593578369244,0.393095768374165,0.45603924022203,0.271030042918455,0.103360876699484,0.364988920544476,0.267438654535429
2017-07-06,0.516161604849788,0.477579742289818,0.382936315806462,0.455934963262425,0.251135550786838,0.0624120956399437,0.371953149730928,0.272849462365591
2017-07-07,0.480656095084513,0.467083861427968,0.394604757754753,0.434161131966503,0.242310443490701,0.0516584622597281,0.367837923393479,0.254376895505928
2017-07-08,0.484301275159768,0.467234368398817,0.351215260966399,0.396910193473867,0.23960121602289,0.0306493202062822,0.31315289648623,0.217948717948718
2017-07-09,0.475215388520576,0.468559885931559,0.326849520673961,0.378356915968813,0.240423819742489,0.0300046882325363,0.313944286166508,0.2351805900193
2017-07-10,0.53014506062235,0.4775718208703,0.367011232691004,0.436719928129111,0.255293276108727,0.0493289967182372,0.364237100348211,0.253687620623104
2017-07-11,0.606673311234546,0.508948563582594,0.396271101642942,0.448607501524048,0.258646280400572,0.0620604781997187,0.42042576764799,0.315067548938517
2017-07-12,0.61799707340381,0.51044835234474,0.383783609308931,0.441027368691244,0.259298998569385,0.112385724331927,0.445117125672681,0.350151640474221
2017-07-13,0.601602162097593,0.497502112378538,0.371602756528195,0.431449931016781,0.262410586552217,0.125380918893577,0.407961380183602,0.307003032809484
2017-07-14,0.593699605805411,0.490626320236586,0.349972563829444,0.436844258350178,0.268982474964235,0.0426336146272855,0.405785058562836,0.302557209815274
2017-07-15,0.634834333751419,0.503057667934094,0.33463655143475,0.356583084672891,0.271173104434907,0.0378721284575715,0.339070908515353,0.26064929693962
2017-07-16,0.6568341993669,0.478823405154204,0.289891385042445,0.302744088298521,0.276421673819742,0.0266350210970464,0.297799936688826,0.302557209815274
2017-07-17,0.563339903243146,0.448497570764681,0.318360446725412,0.372822215805179,0.289440271816881,0.0794069385841538,0.302864830642608,0.313137579266612
2017-07-18,0.534611479424237,0.462389100126743,0.294426422646138,0.382700452401579,0.2875,0.0248622831692452,0.322807850585628,0.246622553074166
2017-07-19,0.527194200561429,0.469130228136882,0.306712178431942,0.40663201463086,0.273506795422031,0.0402015939990624,0.342078189300412,0.248276812792942
2017-07-20,0.511320029265962,0.467403358681876,0.303960491914399,0.392554625084224,0.262410586552217,0.0690928270042194,0.2974438113327,0.228770333609043
2017-07-21,0.576098966732366,0.481165504858471,0.319905748684678,0.40827638207078,0.252011802575107,0.0713050867323019,0.314854384298829,0.227081610146126
2017-07-22,0.543844815743893,0.473090937896071,0.344993705819696,0.336778483652581,0.241818669527897,0.0575334036568214,0.300569800569801,0.261958919216984
2017-07-23,0.522221973362002,0.477621989860583,0.315782253639327,0.322292007572112,0.234227467811159,0.0372567979371777,0.255262741373853,0.233491866556383
2017-07-24,0.665567326643971,0.489636142796789,0.323302992156483,0.399493053550229,0.235005364806867,0.0479518284106892,0.431267806267806,0.236765922249793
2017-07-25,0.826138162217046,0.519117025771018,0.343456473322359,0.39839814547438,0.249052217453505,0.0708069620253165,0.664609053497942,0.346705266060105
2017-07-26,0.78000321029684,0.54203897338403,0.381048061715245,0.39557865691276,0.26131974248927,0.119960150023441,0.59417537195315,0.348118279569892
