Date,FR10_TP_acc,FRB0_TP_acc,FRC1_TP_acc,FRC2_TP_acc,FRD1_TP_acc,FRD2_TP_acc,FRE2_TP_acc,FRE2_TP_acc,FRF1_TP_acc,FRF2_TP_acc,FRF3_TP_acc,FRG0_TP_acc,FRH0_TP_acc,FRI1_TP_acc,FRI2_TP_acc,FRI3_TP_acc,FRJ1_TP_acc,FRJ2_TP_acc,FRK1_TP_acc,FRK2_TP_acc,FRL0_TP_acc
2020-02-17,0.021107098353224857,0.00603621027448946,0.02248527979711036,0.010917837213135113,0.02580667217773728,0.022886081176436084,0.020858539209828775,0.020858539209828775,0.006221978015811272,0.024517835619106917,0.024592109577333578,0.01875440414528831,0.024622472320522157,0.005862652593736305,0.007349606793486946,0.019075835358313312,0.021180126047094548,0.005201808175301469,0.002999042353710395,0.008907794546601936,0.022459622074041
2020-02-18,0.02113223851499494,0.005997430609099377,0.022506879100972446,0.010977462490955112,0.025957337938543112,0.023064524441940303,0.020993594997266694,0.020993594997266694,0.006263900344447522,0.02456291069044375,0.024655354736117536,0.01827725534780501,0.02467151207394099,0.0057383804785876395,0.007351252983635988,0.018275264054082516,0.019917018858184195,0.005121143665555636,0.003015641794657604,0.008871012529768603,0.021902105011008793
2020-02-19,0.021309948752032442,0.005599064337536478,0.022707513777530903,0.010698159306640713,0.026068436744712754,0.023228080062068925,0.021206035445656836,0.021206035445656836,0.006541142704666622,0.024827341618035546,0.024950002365008953,0.01831348282942398,0.02471905695870307,0.00502304520290308,0.006738244126752687,0.018304156623836887,0.019806305718788397,0.004547573004966952,0.0031441246735742037,0.007745902520418602,0.02071210391413771
2020-02-20,0.021088275498820842,0.005332440430404494,0.022321261864595505,0.01048563171050268,0.026191658563618523,0.023361845188054835,0.021345246902682715,0.021345246902682715,0.006593304197020747,0.024944012253062146,0.025067020405887243,0.018276432970551714,0.02481895814157419,0.004452370018233414,0.0062219256963286715,0.017933607170826052,0.01827720149593119,0.003918221614831728,0.003146721427180204,0.007228688837453427,0.020614678418833545
2020-02-21,0.02105932029635605,0.005166695867212228,0.022309486019132005,0.00980651403464143,0.026189757981753523,0.023355119407558585,0.021342804693303345,0.021342804693303345,0.006612002869917414,0.024944153465239188,0.025069122960383057,0.01793892290188063,0.024819267795414365,0.003800901114341781,0.0055047797326828385,0.01766304844331575,0.015853103807739972,0.003141042262662178,0.003150759627647871,0.0066381161378534954,0.019616593825563255
2020-02-22,0.02068488969945155,0.0050699949120948115,0.02213773393942568,0.009415978159571431,0.02616394580381723,0.02330129506130429,0.021298561716061884,0.021298561716061884,0.006624377650720915,0.024946843575697562,0.025093743417627642,0.017668817316005912,0.024809722609838155,0.0037080205475112406,0.005265695709441239,0.01759550572858023,0.015757636418048306,0.003002664815495579,0.003144609730661205,0.006234330619020196,0.01886651799979912
2020-02-23,0.02056759558936766,0.004708605180037144,0.021928763083214464,0.009042027665893723,0.02616513629106498,0.02334285539207888,0.02142115769806084,0.02142115769806084,0.006629930465756331,0.02503617486403881,0.02524362050641924,0.01765831765427133,0.024809494397475283,0.0036799605337242405,0.004918074982030689,0.017598541271540404,0.01575604660373164,0.002964437297324121,0.00313040142629256,0.0058136846144701965,0.018866119038206453
2020-02-24,0.020501041694742723,0.004715115837987478,0.0218514971543678,0.008894378417299939,0.026247394932305778,0.023382496603493338,0.02150173510162711,0.02150173510162711,0.0066949308583545974,0.025122941221490145,0.02539688182253327,0.01770128122244925,0.024997622169813848,0.003681375341133532,0.004916906927479189,0.017610416361009986,0.015756023680619683,0.0029617194842759547,0.0030889235804885187,0.005804109618125864,0.01886655050631008
2020-02-25,0.020724079902352723,0.004978849597956361,0.022059950669759496,0.00921800084732574,0.026456084738457827,0.023561627714018336,0.021665935257018744,0.021665935257018744,0.007055993747428731,0.025447711783960946,0.025978001665951864,0.017610615612115948,0.025166309204646697,0.003885783666480749,0.00521605929655329,0.017714523644109886,0.015799865866768223,0.0031288859789723885,0.0032698501176693182,0.00599450851509788,0.018898889679981955
2020-02-26,0.020856829284646824,0.004858345184885528,0.022254234771246963,0.00898716689602284,0.026564807397301514,0.023729046631792053,0.021807691757707953,0.021807691757707953,0.007400786218849081,0.025626868573945912,0.026265752663868464,0.01755181246544928,0.02523500383542195,0.004136923169301707,0.00536591829282239,0.017655045443603853,0.015879133172656906,0.0034359615369181883,0.0035089813227899853,0.005994469453660381,0.01899398382181888
2020-02-27,0.021088007611388924,0.0051611061701823035,0.022563979097171963,0.009448660540503223,0.02651049058852191,0.023967639908684554,0.022301080891293366,0.022301080891293366,0.0077809295391164735,0.026058610234348037,0.026731263750743462,0.01773219091482838,0.02507739802835565,0.004788101001092682,0.005984625195788114,0.018171254881256236,0.016093676880170174,0.004003530883346313,0.0038110240948524853,0.006435443354708964,0.01926091763345181
2020-02-28,0.021209643987345508,0.005288403430540203,0.02258880779462009,0.009461722931723015,0.026714091864276007,0.024124311205082054,0.022449760488605277,0.022449760488605277,0.0077720921748665565,0.02615157399002683,0.026749862930008587,0.01750366717045768,0.025172294295789533,0.004811238753243598,0.006005644251526282,0.017980563896414687,0.016098403293465423,0.00403940979215948,0.0038066839343163187,0.00645033724727616,0.019240852528157146
2020-03-01,0.02146904719508051,0.005643468975915203,0.022432300015188488,0.009673742182348014,0.02704184787429488,0.024326937169431854,0.022774978120690906,0.022774978120690906,0.007907995034770689,0.02654636218949717,0.027087130723175187,0.01794028959169978,0.025582860522548573,0.005111832524519324,0.006389176817192881,0.018169054278023088,0.015974551351927924,0.00431431764996703,0.003905041754007502,0.006676252536579009,0.019231678552002945
2020-03-02,0.02205251459438234,0.006148350490363578,0.02282023879498159,0.010483126736942848,0.0272722385529051,0.024589895160765186,0.02317096785418171,0.02317096785418171,0.00813829789890889,0.027055431523695963,0.027221118314753486,0.017683984770745682,0.025769149359386873,0.005898010830052816,0.007070287873307339,0.018266042721340588,0.016048354300719724,0.005050404897748455,0.004326783962049201,0.007716008286309727,0.020055166288261348
2020-03-03,0.022068205452396173,0.0061262600862698946,0.022882723617864923,0.010557317143659347,0.027352624955442266,0.024669968179819354,0.023212536553790044,0.023212536553790044,0.00824377816592114,0.02709805226625721,0.027149316954395653,0.017419240649936482,0.025886444724455573,0.006441927760419483,0.007366861040515673,0.018068263543574485,0.015845745172803027,0.005620858133218388,0.004527266386052251,0.0078277142863667,0.0193654235910316
2020-03-04,0.022038961162392474,0.006148693142659028,0.022769943756959957,0.01056794084210989,0.027432694268027018,0.024816376289397944,0.02338058330531796,0.02338058330531796,0.008245429572186016,0.02719907720782407,0.02704120467124524,0.01701931659345368,0.026137889503763195,0.006650224005409774,0.00756228834243079,0.017430403371285284,0.01568682208904289,0.005858315057811801,0.004623249879758835,0.007839835419925119,0.0185073559342753
2020-03-05,0.022797521766079975,0.006878621445638195,0.023527409447001657,0.011599343350449022,0.028274678028027016,0.025726935001689544,0.024118787237401258,0.024118787237401258,0.009043553349081782,0.02805994649840737,0.02780778844998274,0.01754225423145368,0.026709320346088587,0.007143368480822075,0.008381671190162457,0.017607667206476985,0.015685613305751193,0.006302018238501517,0.005265972256380018,0.008789422616194918,0.018933498931416895
2020-03-06,0.022751870263533376,0.006917824428971466,0.023438413662814156,0.011912198565983573,0.028347594848741203,0.025829356050245795,0.02426460820955772,0.02426460820955772,0.009502598485418132,0.028357372254371786,0.028141753530691035,0.01764904674257868,0.02701307886152489,0.007593159480757841,0.008699465185487839,0.017634719744043986,0.01563391322150119,0.006664462122718151,0.005538043865033768,0.008928230604415718,0.01879976043780323
2020-03-07,0.022746411052395957,0.006929618480516091,0.023436335021491866,0.01196695795216624,0.02834983661806562,0.025828468094086544,0.0242655010433798,0.0242655010433798,0.009544977061993132,0.02836256165362754,0.02776229433611737,0.01747280135585043,0.02701143251719614,0.007657036165109507,0.00874098572610159,0.01745496647828601,0.015617987802092859,0.006777516127439647,0.005629788075985226,0.008970713572190843,0.018786429864025355
2020-03-08,0.022444821081803658,0.0070839252290840656,0.023410628675960363,0.012071743772167456,0.02855087966726322,0.02601283153808604,0.024408415362236126,0.024408415362236126,0.009613022533924381,0.028505411999855037,0.027831163115568037,0.01732411698968793,0.02719439440732114,0.007735185812440658,0.008913537677717406,0.01706450466279441,0.015421989062091933,0.006861018419264313,0.005746733048376651,0.009013744056254271,0.018342642128735306
2020-03-09,0.022312566158612622,0.007148328326792333,0.023397848486818664,0.012475633859086923,0.02871795356007572,0.026191602424061045,0.024514963215186127,0.024514963215186127,0.009734482138595181,0.028606398811373737,0.027841549769801837,0.01738068508632203,0.02735456229183364,0.007902296312533958,0.009032165065384005,0.017038985736881913,0.015437007521654434,0.007164171735989313,0.0057373589712599515,0.009311199290108122,0.018358569449577807
2020-03-10,0.022485704738661308,0.007288778659379799,0.023625377135935682,0.012857878734063124,0.028759481631679885,0.026260627112061043,0.024783694234102725,0.024783694234102725,0.010056174778463881,0.029122337419123737,0.02832148808754884,0.016925282698453694,0.027400126431875307,0.00799224833728325,0.009253067947707307,0.016881518806264508,0.015378786344426933,0.00724495347329073,0.005890242457355086,0.009419355676653923,0.018358786937088055
2020-03-11,0.022502601382427222,0.007138746359492298,0.023675824333121015,0.012899920319114955,0.028743887428841135,0.02630433163803496,0.024823107527644394,0.024823107527644394,0.010069928051955548,0.029187637869665405,0.02796338281119467,0.01692013477911082,0.02733961045813868,0.007866450164288599,0.00909827353434694,0.016868354364006594,0.015336531968318351,0.0071826160032961005,0.005886138535569835,0.009415939091322172,0.018266592172082055
2020-03-12,0.02247035943573793,0.007126600183907716,0.02369494118248485,0.01274148659365544,0.02864334980558697,0.026184889816058727,0.024645369728871158,0.024645369728871158,0.010166281773358881,0.029045378968705002,0.02786246106045957,0.01680853725399297,0.027068029007538682,0.007873885720894199,0.009009980713467773,0.01675929002986006,0.015320395566268376,0.0071044106476415335,0.00595752721142546,0.009473356634071773,0.018196428907127513
2020-03-13,0.022469282840820434,0.0071359856694841114,0.02368402049519985,0.012781985309442898,0.028591838682651204,0.02613049777126873,0.024631893562481577,0.024631893562481577,0.010185348192956382,0.02902138957377217,0.027877187697571155,0.016793829747955555,0.026974967687631215,0.007902748336202425,0.00901204778459694,0.016726125022174604,0.015373576124970876,0.007209582122381501,0.00595480863270096,0.009590029823685347,0.018254621551863973
2020-03-14,0.022274971330378333,0.007158076459423778,0.023620097386598517,0.012788177438268274,0.028154589953808106,0.025764252746082728,0.024364602944177475,0.024364602944177475,0.010207450358590131,0.02890272711185987,0.02767505469979202,0.016499610760001386,0.02652548328568833,0.007903496184665633,0.009006707610532357,0.01646983349467644,0.01536463723079346,0.007209929964776209,0.005954291040123376,0.009592242202271263,0.01827605196144514
2020-03-15,0.021724458152618684,0.007111701586525445,0.022868712126468134,0.012781452698639773,0.02795797760561217,0.025460888382228892,0.024150238817627914,0.024150238817627914,0.010207447460865549,0.02878530504562904,0.027581365002912438,0.01648348262244014,0.02651089171678413,0.008163383416141399,0.008987393475570982,0.01627490750843846,0.01483363027442246,0.00727387574166043,0.00594700964849421,0.009595816860370598,0.016459979693497773
2020-03-16,0.02122983038433808,0.0072500090512343,0.022844673247247215,0.012781627489498272,0.027806403760012654,0.025245121545858253,0.023923824344098333,0.023923824344098333,0.010207292501170006,0.028663083300344453,0.027260744439461762,0.016508655862794337,0.02639930242979892,0.008644740578460125,0.009325475272308481,0.01671968295285516,0.015036583847082842,0.007617029165934397,0.0060593672180350765,0.009593983791240181,0.016184264319137838
2020-03-17,0.021030992974746414,0.00723914632661555,0.02247541121672103,0.012784817645970857,0.027759311116167196,0.025208444475367752,0.023862826421498,0.023862826421498,0.010202201330978674,0.028369869675377152,0.027203602318506968,0.01637656674127617,0.026363295478987046,0.008642502273521707,0.00933674019294773,0.016390814476146078,0.015004791558739926,0.007633207305727938,0.006060288358621452,0.00956926245784389,0.01608953861363867
2020-03-18,0.02094132034682779,0.007243861389727299,0.022353095377947347,0.012784827599143523,0.02769498898638657,0.025166971114007213,0.023829489258130415,0.023829489258130415,0.01018311623393759,0.028356211331910235,0.02664324537406372,0.016376828350924546,0.02632571322953538,0.008647404065569873,0.009336743914438315,0.016384685773135108,0.014932655463585343,0.0076380892212161555,0.005943994183087893,0.00956307661854571,0.016085203985659925
2020-03-19,0.02061851481699154,0.007002162907071283,0.021920571887580016,0.012514750851990856,0.027585925419387636,0.025183765846785708,0.023792729778727918,0.023792729778727918,0.00999362232718804,0.02815875051142937,0.026298190701950087,0.01637646671405534,0.02616248974519563,0.008182279720551749,0.009041583247445256,0.01637724110873594,0.014876037897649175,0.00731332085632873,0.005692088804949643,0.009072117522192618,0.015885065728296364
2020-03-20,0.019913258438516157,0.00701796146183604,0.020856167087061256,0.012542512604297106,0.027586016847997722,0.025171793526716543,0.023780024691526045,0.023780024691526045,0.009494615534213073,0.028163266796282914,0.02620011102910664,0.01637661695817736,0.02620661019557773,0.008019179589701416,0.009042247444807049,0.016377166939289457,0.014859525015012968,0.007273709004383855,0.005375501797947144,0.009062510835638036,0.01568287167582015
2020-03-21,0.019861740483660323,0.00701804191092852,0.02074463741168657,0.012556023410507107,0.027138881336701753,0.02476339557932883,0.023490710781245608,0.023490710781245608,0.009475250227057674,0.027843119028726153,0.026322551188822405,0.016377105226319404,0.026015725747367213,0.007991986042423915,0.009037321876290966,0.016377407745913494,0.01485709927184332,0.007237942396644813,0.005263240469644677,0.009071813243204826,0.015564212750076174
2020-03-22,0.01982417710959895,0.007080559706185729,0.02062387658225629,0.012555523725169607,0.02717776066987992,0.02476454640557391,0.023444042537940357,0.023444042537940357,0.009396426034767006,0.027702304062441934,0.026283366720669363,0.016146732317231727,0.026031177795681506,0.008007822729695316,0.009132835557937799,0.016164591197876856,0.014717220286375563,0.007259865963627313,0.0050470801711468595,0.009157433194733952,0.015445427616947373
2020-03-23,0.019786725789994367,0.007080564569308937,0.02058110765687087,0.012555523725169607,0.027140696802527838,0.024737189447640577,0.023443495571022023,0.023443495571022023,0.009353520533892006,0.027702296517259226,0.026277092360440197,0.015870626680279897,0.026001793147660383,0.008028527691043107,0.00915970868939384,0.015900447281904116,0.014251390727508863,0.0072025517160006465,0.0050547520192472765,0.009213370583504785,0.015023697288255774
2020-03-24,0.01977030541167174,0.007080262296654416,0.020461808656215573,0.012555523725169607,0.02705456453502367,0.024624231595723977,0.023256799980917925,0.023256799980917925,0.009043605600829507,0.027484134858925927,0.026276867043952445,0.015746316795879896,0.025966367855779132,0.0077721379616243905,0.009131812917188006,0.015687822141458318,0.013013088855879729,0.006795288724036964,0.004938097817875194,0.00928380836309262,0.012698259542064173
2020-03-25,0.01977011276519541,0.007078607976160395,0.02045805185807599,0.012555525295037524,0.02699019912731534,0.02456497363734898,0.023219891544917923,0.023219891544917923,0.008478624056871206,0.02742383347350926,0.025793271814968446,0.015675428010065728,0.025886269443487465,0.007590286986949458,0.00910455036361609,0.015634865713991152,0.01303455968036343,0.0066864701524953635,0.004763843977055952,0.009375008364302244,0.012266043986955874
2020-03-26,0.019767169211278742,0.0070784100990362,0.020458391000014363,0.012561574943992815,0.02679734461827994,0.02437834685031148,0.023008070148459625,0.023008070148459625,0.007746818868246207,0.02717016930163426,0.02571645169125636,0.015513774009232428,0.025744424921116466,0.007640209204416291,0.009106204363144006,0.015457351687999518,0.01344609913228098,0.0068763759788828295,0.004776973697670951,0.009412851832988076,0.01230741990733379
2020-03-27,0.019393347771528742,0.007077987707298991,0.020348698119558663,0.012556633259786149,0.026640004370098537,0.024347018940611895,0.022972017794408373,0.022972017794408373,0.007178634996162906,0.027101977642430095,0.02539434391785226,0.014896580333249127,0.025455378747083233,0.007621880320329,0.009106234268262339,0.015021122991341217,0.013435553711882714,0.006859429447698601,0.004600722569223901,0.00939641480246516,0.012345842357085957
2020-03-28,0.019231010222714007,0.007032403357570449,0.020245511137657986,0.012509828080406564,0.02637630803675603,0.024137100631285,0.02268228546085195,0.02268228546085195,0.007164380577062406,0.02654420420792058,0.025181300925836262,0.014689907099450578,0.025281677459211182,0.007491010930219879,0.008999167699191122,0.014610445518533334,0.01327697908856729,0.006731897536722925,0.004580202243359984,0.009172540522845102,0.01174541655143295
2020-03-29,0.019078102611841716,0.006555780657171316,0.02024278160824341,0.012345894263098265,0.026202712720151927,0.023945644779241732,0.02248245300548316,0.02248245300548316,0.007285752577380506,0.02625493916830727,0.02481515168877813,0.01453101921665891,0.025171084682382012,0.0072095011759677865,0.008471763392202573,0.014287920921351251,0.013210512815042708,0.006737309817414696,0.004648800013251442,0.009095567890499335,0.011801741498720448
2020-03-30,0.01902447562174113,0.006347692027205516,0.02020923935405653,0.01171427333923539,0.02616915193354647,0.023873508993771195,0.0224394806656372,0.0224394806656372,0.007299558774168088,0.026180259687972645,0.02412765410593584,0.01452148792206062,0.025172146043927847,0.007093449191313687,0.00805904061194514,0.014254046973993335,0.013260300828567707,0.0066539528211646964,0.004710262443661566,0.008664098870480618,0.011827482726187116
2020-03-31,0.01891440731706078,0.006313050476264808,0.02000284956505653,0.01133069741148539,0.02615060042905897,0.02386688969528836,0.022437357280458783,0.022437357280458783,0.00729956339190392,0.026175167294142647,0.02398890781852766,0.01420447364522582,0.02513699290246314,0.00702592569373452,0.00791966909401484,0.013803317170336534,0.013166474646009639,0.006638548453098447,0.004708709156489024,0.008344158703646451,0.011988718859169583
2020-04-01,0.018250016813894182,0.006064405240816908,0.019446089539681532,0.01108277060015929,0.026128689546317304,0.02385379546780228,0.022405632977186115,0.022405632977186115,0.007296145304487961,0.026107982512588106,0.023977333781817035,0.01417562702018207,0.025009011568812214,0.006617741495042921,0.00744909482329049,0.013742567233470783,0.012796706829134674,0.00642483821208598,0.0046977914393053575,0.008116222045260685,0.010152621739444583
2020-04-02,0.018074257634464675,0.006030641440738866,0.01900988417655653,0.01096171138503429,0.025965452635559036,0.023741816055081345,0.022367450596089532,0.022367450596089532,0.006540580701571361,0.026089336255624353,0.02397296861913591,0.014175581764941736,0.024742865380328466,0.00658243577354417,0.007355912432306448,0.013742719190094285,0.012804779940095089,0.0063946815218322295,0.0045883741743807166,0.008031518978076517,0.010122685234294
2020-04-03,0.017653836385497088,0.005733108119678066,0.01843150212949893,0.010651562763812239,0.02560628176167944,0.023501816073838142,0.022234575628507017,0.022234575628507017,0.0061452670239606445,0.026091382899754646,0.023973427713424266,0.014182043173574549,0.024416253844939208,0.0063461499994030375,0.007179056176446781,0.013743462618405242,0.012801910978146215,0.006268309852890313,0.004415576882745133,0.007798701330157651,0.010123743989924333
2020-04-04,0.017445406705991214,0.005399076977465266,0.018098820722832334,0.00969930565622894,0.02550226063110273,0.023468745660411645,0.021895707751773373,0.021895707751773373,0.0060514744893773115,0.025601879645623014,0.023968029114773557,0.01418175549506459,0.024281972052101707,0.006294167693197245,0.006929077759210982,0.013743117094456409,0.012565959426617115,0.006251140622709063,0.004395874990207299,0.00720495966139551,0.010127462480205126
2020-04-05,0.01736133270488788,0.005257146262977766,0.017916821238540732,0.009227627114287339,0.024902791041290232,0.022728671412057543,0.021039617425298373,0.021039617425298373,0.005688317428123211,0.02531550599320641,0.023968028661291767,0.014180541777544008,0.023794748856546907,0.006294422869803536,0.006924593413993189,0.013742170483270368,0.012468728943601905,0.006251000196356154,0.004247034422782299,0.007166618457758343,0.010107583901096083
2020-04-06,0.017349882146369882,0.005269355847921866,0.017859387505766565,0.00856590951574574,0.02489541220304294,0.022757947584059208,0.020987661433366916,0.020987661433366916,0.005584202557095111,0.02495875937124516,0.023853752291948808,0.014197179563009008,0.02369758449936149,0.006454067962628503,0.006840490692980339,0.0140457379029067,0.012468389773076781,0.006260157201388655,0.004211396546758258,0.006752878734318851,0.010105964761342554
2020-04-07,0.01700956553272325,0.005267824995422449,0.017670211019075587,0.008490155748946989,0.02478119012764377,0.022705865079339752,0.02091241876212925,0.02091241876212925,0.005584194211889486,0.02484247123438697,0.023810589998693392,0.01422350817568984,0.023671392128177787,0.0065386609541780855,0.006837156856595923,0.014002261074210032,0.012475089351316573,0.0063185947964982375,0.00421168450049159,0.006678564062358851,0.01010580390433543
2020-04-08,0.017004625639117543,0.005268746986696198,0.017621789716674694,0.00849570010637199,0.024639037973160437,0.022566177118357435,0.020718959463844867,0.020718959463844867,0.0055757631558581095,0.024552202181470372,0.02375897992680135,0.01398734012225759,0.023571919765282928,0.006627227082107251,0.006872868270105922,0.013869828562445901,0.012393304544983056,0.006411444708221579,0.004207355282142673,0.006679235269240225,0.010088309387530662
2020-04-09,0.01687283737508004,0.005268753830389739,0.017576868058280903,0.008497794979698239,0.02435215976066048,0.022089223095440834,0.020203853037083615,0.020203853037083615,0.005030283152385926,0.02341231986748648,0.02373255825500385,0.013937227836520988,0.023535534252903348,0.006629587995472042,0.006872872954260754,0.013780940376833275,0.012201863172037624,0.006418012982877224,0.003948203360274374,0.006681098952934975,0.01000486173605958
2020-04-10,0.01667300074678614,0.005180664293889322,0.017456872588344902,0.00849803256384157,0.02414525771846256,0.02175870106886212,0.02010583910184887,0.02010583910184887,0.004988360823749676,0.023361250815613438,0.02373239036784814,0.013903483518116362,0.023513319021189433,0.006636725840322875,0.0068685590887015875,0.0137698217957406,0.012195066044405331,0.006445019939245291,0.003931811306787707,0.006678883498043517,0.010002144682874286
2020-04-11,0.016510342109250325,0.005109585165362656,0.01731844653456425,0.008492925299972403,0.02413789738710802,0.02176045148625112,0.020096776844592535,0.020096776844592535,0.0047113778227591595,0.023327747176672728,0.02334745024744959,0.013650824530153045,0.02352182423002938,0.006660492513412375,0.006824374596932587,0.01344727548102956,0.012036843247069273,0.0064820033257917496,0.003804523718231815,0.0066579359265300795,0.009928164953266703
2020-04-12,0.01646425638634924,0.004924352976160556,0.017253316711718755,0.007830298581619469,0.023914029725640235,0.021690452512169455,0.02010881421783893,0.02010881421783893,0.004686836902018326,0.02333746077419527,0.02286425428506084,0.013270335293497644,0.023467353147079414,0.006655698282870708,0.006603300939237236,0.012976215806683759,0.01172894322582809,0.006459465169600082,0.0038022838189936893,0.006417071136722746,0.009786318174593286
2020-04-13,0.01639932448553674,0.00486370617693361,0.017232145899124213,0.007450490250399369,0.023484232111833418,0.021615584502537578,0.02009345603052047,0.02009345603052047,0.004700389232201368,0.02329546645906727,0.022480494455336134,0.013120905319359446,0.023200388557250217,0.006634398722420709,0.006418003568112303,0.012662933573410492,0.011143283185257188,0.006534609797072583,0.003808026733194356,0.006068732989022779,0.009202572674281186
2020-04-14,0.01611836355683384,0.004838101567296527,0.016617997572249212,0.007338466764014837,0.02346727271231521,0.021605431560404537,0.02008943220553172,0.02008943220553172,0.004687266401738867,0.023292392654738356,0.022118690555919533,0.012785780481871945,0.02317062572462938,0.006632262064930291,0.006380002905348136,0.012334179285743893,0.011076412734244647,0.006534611908919041,0.0038080843147581048,0.006033832408921988,0.009083910915380713
2020-04-15,0.015562843915167242,0.0045963246066549265,0.01624717978817881,0.006868978007639836,0.023325651582548013,0.021502059220379538,0.02003325533048989,0.02003325533048989,0.00459458784441345,0.02329235557474619,0.02198873944276123,0.012596219217397677,0.02284288175974123,0.006554075725736124,0.006126274349556536,0.011919925349012227,0.011071832692412522,0.006463865443882187,0.003807451021578417,0.0056618043354837375,0.009081434886225044
2020-04-16,0.015522794013350159,0.004648404926612343,0.016226487380894102,0.006721870041637036,0.023008692858362628,0.021247004427406537,0.01965228985152282,0.01965228985152282,0.004465072967048934,0.02306874608057959,0.02192019652510348,0.012169234020910177,0.02250698407040463,0.006610077106471124,0.006116653311474328,0.01190758036307746,0.01085648355155809,0.006460336060601602,0.0038089483644271663,0.0055666432199001125,0.009060544912470046
2020-04-17,0.015534187777365907,0.004764282806533726,0.01621973370883806,0.006721866855023452,0.023065213245652128,0.02133468085220797,0.019707568706560385,0.019707568706560385,0.004102328976232718,0.022993546593150567,0.021782086155837665,0.012387505828922427,0.022685973081542132,0.006803142620924165,0.006323243485374261,0.01207390582890576,0.010600457111591488,0.006500634723453894,0.0036586407442247,0.005568440450649986,0.009000925465293378
2020-04-18,0.015606667864087808,0.004789683487208826,0.016266287918495142,0.006724573652275327,0.02296167946069153,0.02120564353772347,0.01989770970535995,0.01989770970535995,0.003764729844856742,0.023018314771965358,0.021765128024572207,0.012387648858081277,0.022367811875896714,0.007086311015710798,0.00645384336269786,0.012184544577582859,0.010515580328505657,0.006614806654485911,0.0035653261204742,0.005595704382542277,0.00902116473581817
2020-04-19,0.015611931934827475,0.004576730329257927,0.01628683034772327,0.0061818598469141435,0.022565083762321178,0.021062445911689178,0.019880639397306242,0.019880639397306242,0.0033672030248523086,0.02298559604487544,0.021700065495523873,0.012198803778661577,0.021703941469315566,0.007315232972522098,0.00633434200311446,0.012435722337667559,0.010637730787922257,0.0067446721750109104,0.0034569893754616996,0.005443351286347678,0.009368972685884836
2020-04-20,0.015612098211494353,0.004634729813868843,0.016288682871006644,0.006144074670221935,0.022168261349684755,0.02088436928950966,0.019838568673352534,0.019838568673352534,0.0033586439112336833,0.022974341842976025,0.021697878410316042,0.01172212382003658,0.022277372291769768,0.007426953138001264,0.00667269146290196,0.011922489778250958,0.010580538843791057,0.007280392126381745,0.003671924922560783,0.005540011775668477,0.007540405507384836
2020-04-21,0.015543445338180894,0.004525054037696867,0.016234130968418685,0.00578994789874501,0.021415163387205238,0.020242973210926357,0.019388035781977536,0.019388035781977536,0.0031916555995337163,0.02240467519557139,0.02159092489204624,0.011413931563715745,0.021665769619656595,0.007897217127852523,0.00679306870624356,0.011648742518462258,0.011173850577047156,0.008104025124470428,0.003715606641535783,0.005490482357372578,0.007132132615179137
2020-04-22,0.015506500917865646,0.004481246874986867,0.016197883451882104,0.005771744328426676,0.021248034354663638,0.02011493152660556,0.019184413144956735,0.019184413144956735,0.0028266926074372164,0.02201523904807139,0.02150674713123791,0.011279186708745236,0.021414663422246242,0.00801262016343469,0.0069492825686957764,0.011423706352628925,0.011255000685672156,0.008254404239147351,0.003375229363577483,0.005577140478931953,0.006917435922727053
2020-04-23,0.014978452110201546,0.004488049553419784,0.01588566719629278,0.005741129547245425,0.02073133114400487,0.019596841372366936,0.018672112794956734,0.018672112794956734,0.0027180508492122167,0.02155984941557139,0.02146776319096416,0.01108511606555588,0.020809720862967618,0.008029046305898648,0.0070078262760707765,0.01128697382644149,0.011322933787805424,0.008325807631414852,0.003264380125461683,0.005594738692773619,0.0068451936050532205
2020-04-24,0.01498956164391263,0.004536476973885701,0.015850838569431112,0.005742927047640842,0.020540696801173854,0.01943462848652117,0.018404283044184427,0.018404283044184427,0.002714940137691175,0.021262387767223057,0.021333357824381408,0.01094039780927432,0.020645187976646853,0.008106253241571687,0.007157845963589075,0.011151230981462533,0.01136603735898159,0.008396463182978185,0.0032097208274270996,0.005617802967895701,0.006860601759401678
2020-04-25,0.014948707775085753,0.004749667901582167,0.015890178675134675,0.005740816730763259,0.020500968317714436,0.019436322103326627,0.018378401054709594,0.018378401054709594,0.0019142449758291582,0.021130444109717463,0.021227299050683907,0.010996714058411015,0.0205200588482556,0.008329772430178255,0.007314247067769225,0.011475976696537209,0.01144465208012309,0.008513222861592108,0.0026844941119437997,0.0057344293220767005,0.006924972628855366
2020-04-26,0.014703385937052454,0.004737826716046292,0.01579263923609322,0.005777054289946175,0.02036286478326968,0.019316150397930828,0.018260113006017993,0.018260113006017993,0.0015013970676775582,0.021046214881204423,0.021233554338119867,0.010981950935114579,0.020177588266903718,0.008386236155871172,0.0073876072136740585,0.011487633578797814,0.011614608037457256,0.00867870510736195,0.0025403603085889996,0.005945578332080408,0.007097982424622691
