Date,FR10_TP,FRB0_TP,FRC1_TP,FRC2_TP,FRD1_TP,FRD2_TP,FRE1_TP,FRE2_TP,FRF1_TP,FRF2_TP,FRF3_TP,FRG0_TP,FRH0_TP,FRI1_TP,FRI2_TP,FRI3_TP,FRJ1_TP,FRJ2_TP,FRK1_TP,FRK2_TP,FRL0_TP
2017-04-02,8.35217083291667e-06,2.42357884333333e-05,2.75688096204167e-05,9.06628306269583e-05,7.79867447725e-06,2.8016783865e-06,1.01575435e-05,4.66633482454167e-06,7.987466198225e-05,5.8426476459e-06,1.84922930575833e-05,1.0976523894e-05,1.04841229929167e-05,0.0001546675352316,6.387455626375e-05,2.18349502270833e-05,7.54217374583333e-05,0.0001951997543,9.56100316579167e-05,0.0001756724835833,0.0003815811835833
2017-04-03,2.1443239e-07,3.38049864791667e-07,1.26850243945833e-07,4.3653972897e-05,7.4389393875e-07,5.57678556208333e-07,1.33462550916667e-06,1.12578426420833e-06,1.96183771155e-05,2.9020095825e-07,2.06002126729167e-06,5.13139499029167e-07,7.19415352229167e-07,2.7846351425e-07,1.21156025416667e-08,7.22520061058333e-07,1.318187236e-05,3.26035623395833e-06,1.126510347375e-06,2.3443206271125e-05,8.15697939408333e-06
2017-04-04,6.89107727979167e-06,2.27512674344167e-05,1.76601827870417e-05,1.3834331909125e-05,8.05785197872917e-05,6.60930707927083e-05,9.97533615666667e-06,1.37205571966042e-05,2.42798290405e-05,1.54951436454167e-05,5.68833342791667e-06,3.56989250523875e-05,3.75548486958333e-05,2.83909862058333e-05,5.3995466375e-05,4.592000805e-05,5.88227489754167e-06,1.7637659725e-05,2.25926660660417e-05,2.08768452737917e-05,4.05381209683333e-06
2017-04-05,6.56920737791667e-06,4.78179374158333e-06,2.80144930068333e-06,7.50837241625e-06,4.530138445375e-06,7.31211789583333e-07,1.01618204291667e-06,2.0689632575e-06,1.29303567291667e-06,1.59307141341667e-06,2.32092878666667e-07,2.47833165183333e-06,6.55186204183333e-06,4.65091581833333e-05,1.8032975460625e-05,2.08489811216667e-06,4.87109753916667e-05,8.89656046666667e-05,2.6485085398125e-05,3.14511387125e-05,0.0002514588167025
2017-04-06,2.68469958333333e-09,0.0,6.84772585833333e-08,7.5637636375e-07,3.75391002208333e-08,4.63721583333333e-08,4.22568704241667e-06,3.07572751591667e-06,2.77748341708333e-06,2.425563835e-07,4.18205153583333e-07,0.0,1.695598125e-10,5.70657480354167e-07,1.55453674583333e-07,0.0,8.2418897875e-07,1.396509114725e-06,1.266297054375e-06,2.99933707583333e-07,3.44085034583333e-06
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0,2.704426e-09,0.0,0.0,2.97727166666667e-10,0.0,0.0,0.0,1.59558519583333e-08,0.0,0.0,9.8134175e-10,2.11820402166667e-08,0.0,5.3227020833333315e-09,1.65171533875e-06
2017-04-08,0.0,0.0,0.0,0.0,0.0,0.0,3.935427375e-08,4.15052833333333e-10,0.0,2.97727166666667e-10,0.0,0.0,0.0,7.15777545833333e-08,0.0,0.0,2.857862246e-06,3.25514234504167e-06,0.0,3.62034521375e-06,1.236782012375e-05
2017-04-09,0.0,1.99975333333333e-08,0.0,4.69762152833333e-06,5.54170420833333e-09,0.0,0.0,0.0,1.52553895833333e-06,0.0,0.0,0.0,1.12639483166667e-07,1.34221429166667e-06,4.35950473604167e-06,0.0,4.54653445541667e-06,9.107149298375e-06,6.79699204416667e-06,1.88856214753333e-05,3.10464194119167e-05
2017-04-10,1.22505427083333e-07,1.54571423204167e-06,2.22243548653333e-05,4.871462534775e-05,6.66397950716667e-07,2.90350002916667e-08,1.83050105291667e-07,1.54445418229167e-07,3.15704966791667e-05,1.1926888888375e-06,6.21191471545833e-06,1.38015890958333e-08,1.755411571875e-07,2.1108612135e-06,9.7114726875e-06,6.252655625e-09,1.11723918691667e-05,4.17083472791667e-06,1.63550037166667e-05,1.68582964983333e-05,3.09616313558333e-05
2017-04-11,6.0972858333333315e-09,5.63901271666667e-08,1.53101572416667e-07,2.13632938333333e-06,6.63066583333333e-08,6.08012833333333e-08,7.81941533291667e-07,8.75240932083334e-08,4.6183600875e-07,3.99962554516667e-07,1.23548882708333e-07,4.46237338625e-08,2.51730969625e-07,4.83380362183333e-06,2.46670654916667e-07,2.30461112916667e-08,7.36639163925e-06,1.34884018547917e-05,7.27875499416667e-06,1.23651159915417e-05,1.08175674501417e-05
2017-04-12,0.0,0.0,0.0,0.0,2.43877692041667e-07,1.98480472666667e-07,4.21949298791667e-06,1.63186591208333e-07,0.0,2.69296921416667e-08,2.386337625e-08,0.0,1.45725426875e-07,3.77331198166667e-08,0.0,0.0,8.53387721666667e-08,2.24662896041667e-07,0.0,8.6151210015e-07,3.48814896279167e-06
2017-04-13,3.4156169535e-06,4.80623820833333e-07,5.32865968041667e-08,1.87466211666667e-08,2.02803206841667e-05,1.00403202771667e-05,5.13618174416667e-06,3.28100422975e-06,4.642149865e-06,3.77801976875e-06,5.98421414608333e-06,8.7841783425e-07,6.80572358416667e-06,0.0,0.0,0.0,6.94974627083333e-07,2.10644688041667e-07,0.0,1.17454795833333e-08,3.92248063291667e-07
2017-04-14,7.63408646375e-06,2.74282869780833e-06,4.723345658e-06,1.00200849483333e-06,5.21475050575e-06,2.52008581270833e-06,4.298785174375e-06,1.091763493e-06,4.85781407708333e-06,1.03074950095833e-05,7.04468770041667e-06,1.13452929791667e-06,6.37313956275e-06,1.06405993708333e-07,1.19765139625e-06,2.57289682195833e-06,1.01688901386667e-05,1.2055227632e-06,2.53876553e-07,2.48154022458333e-07,2.25710121604167e-06
2017-04-15,5.82936020458333e-05,5.72062734816667e-05,5.8866881804125e-05,0.0001190759134491,7.61067024291667e-05,0.0001189655288904,0.0001412508704416,8.83302907173333e-05,3.32117956411667e-05,6.28261111097083e-05,7.325862795525e-05,3.01994633e-05,3.03826276791667e-05,1.69971418625e-05,4.20171565083333e-05,1.41868718338333e-05,3.13818773288333e-05,2.53765024227083e-05,5.33048902791667e-05,8.244990736875e-05,1.02209883254167e-05
2017-04-16,7.52028245425e-06,8.53472236541667e-06,2.855438856125e-05,9.66749628225e-05,4.51585129083333e-06,2.03695132364583e-05,4.23671813239583e-05,2.45933407505e-05,0.0001328242341041,3.4798258927625e-05,7.40453185791667e-05,1.7148266390125e-06,3.89327222666667e-07,3.07069403708333e-06,2.14615447791667e-05,1.1304673820625e-05,1.22826643404167e-06,4.96792363866667e-06,2.333557819375e-05,5.7730955975e-05,7.71108963333333e-07
2017-04-17,5.06169245458333e-05,1.89402300698333e-05,5.07965133818042e-05,0.0001517616489299,2.447468300125e-05,7.06176366780417e-05,0.0001183976016791,9.76105192166667e-05,0.000279867057925,0.0001018274065208,0.00020098410878,4.049324797125e-06,2.16416407183333e-06,6.82358375e-10,6.587969725e-07,5.89508486666667e-07,3.96520890416667e-07,1.12037193123333e-06,6.39154334875e-06,8.04774980133333e-06,1.55420752227083e-06
2017-04-18,3.22313970082083e-05,9.645872226375e-06,2.1397688678e-05,3.479076503875e-05,1.18252796603333e-05,2.91300699454167e-05,8.50161495590417e-05,6.24096399065417e-05,7.92964139666667e-05,4.51606683018583e-05,5.41403430875833e-05,2.31717606191667e-06,4.75223630333333e-07,2.50725558e-07,6.43549216666667e-07,1.52438319166667e-08,5.44899668958333e-07,5.84603748333333e-08,5.84992245525e-06,1.59736470169167e-05,3.746545168e-05
2017-04-19,1.01332091666667e-08,4.20658333333333e-10,3.52664046270833e-06,6.42275001429167e-05,2.84191226583333e-07,2.13285458333333e-08,0.0,2.115461125e-09,8.48235233116666e-05,8.82813408841667e-06,4.63394196596667e-05,0.0,2.20850637916667e-08,0.0,0.0,0.0,7.9359157375e-08,3.2466375e-09,6.3787885125e-08,1.1226977915875e-05,3.40030291316667e-05
2017-04-20,0.0,0.0,0.0,5.46473873333333e-08,0.0,0.0,8.87195041666667e-10,0.0,2.21413170416667e-07,0.0,1.63133925e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.233342025e-08,8.576223575e-07
2017-04-21,0.0,0.0,0.0,0.0,0.0,1.61898301516667e-06,1.82881456304167e-05,4.80161844045833e-06,0.0,5.7292166e-07,9.31373027083333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049962625e-08
2017-04-22,8.75543136208333e-06,3.88170556416667e-07,5.26287026041667e-07,3.50049929808333e-06,2.22352666329167e-06,1.52782278796667e-05,1.16373111682083e-05,2.101935418325e-05,5.374926201875e-05,1.70818358397917e-05,3.88084103713333e-05,4.057261125e-09,4.826928916666671e-09,0.0,0.0,0.0,0.0,8.08441916666667e-08,0.0,0.0,1.01290648333333e-08
2017-04-23,2.48783708333333e-08,8.32244875e-10,0.0,2.00696376708333e-07,7.1076904166666715e-09,1.3965717125e-07,1.04739106958333e-07,1.9786701e-08,4.19687517083333e-07,2.29396605833333e-08,2.42256925e-09,0.0,7.256621875e-10,2.512142625e-07,0.0,0.0,6.32054776658333e-06,1.210031200025e-06,0.0,2.47629479583333e-09,1.27245906295833e-06
2017-04-24,0.0,0.0,1.8909086625e-06,5.70637510416667e-06,7.68474942333333e-07,2.52012281375e-06,3.46781613683333e-05,2.60062676220833e-06,8.02925625e-07,2.307278875e-08,0.0,0.0,2.08136775e-08,1.86999634958333e-07,7.37366666666667e-09,0.0,7.82021754708333e-06,5.95954850766667e-06,3.74790810416667e-07,9.78255600454167e-06,3.12455274375e-05
2017-04-25,2.57938813036667e-05,0.0001527998899941,0.0005042922975416,0.0009503844709583,3.146240359375e-05,1.68965314397083e-05,3.17996873104167e-05,2.39927581676667e-05,0.0006226402576666,0.0001245325975083,0.0002081285519208,7.0307470322125e-05,5.40736457333333e-05,0.00037311131225,0.0004821598082458,0.0002255967394891,0.0004639594045833,0.0005439757832887,0.0007329400479977,0.0005673189391333,0.0001489829383387
2017-04-26,9.628194239875e-05,7.23405485958333e-05,0.0001681004813958,0.0004509118416666,4.46562929291667e-05,4.78602870625e-05,6.73979063525e-05,6.25158814841667e-05,0.0004608024827083,8.15574171541667e-05,0.00012016741425,4.49549256209292e-05,4.57285379e-05,8.03517617833334e-05,9.45461633725e-05,4.937432875e-05,0.0003025331172083,0.000171146066875,0.0002242277850833,0.0006248813675,0.00073678812975
2017-04-27,2.41928437704167e-05,4.4776945912e-05,6.57371036104167e-05,0.0001885754146666,3.68250268916667e-05,2.55915091550417e-05,3.92806158275e-05,2.59503039269167e-05,0.0003012288510416,4.6561910254875e-05,0.0001031118374333,3.47121994779875e-05,2.96247987958333e-05,3.14147857666667e-05,4.9295259758125e-05,3.22637103752083e-05,6.04711968208333e-05,7.37582093541667e-05,8.56138006125e-05,0.0001504014865833,4.4945861625e-05
2017-04-28,9.4537969475e-05,4.82022736333333e-05,3.77653277730083e-05,6.72199504829167e-05,0.0001356726861216,0.0001953069419108,4.16190063458333e-05,0.0001013966575525,7.2639139464375e-05,5.51787281173333e-05,5.20286370296667e-05,5.65702625529167e-05,3.8748991459375e-05,2.18311144e-06,1.30137925997083e-05,1.97518708958333e-05,3.58701333391667e-06,2.76821881966667e-06,4.835293264725e-05,0.0001751274879755,2.77013326654167e-05
2017-04-29,5.8739487375e-06,7.29645767583333e-07,4.92903683333333e-08,5.838388625e-09,2.19567421170833e-06,6.01923255183333e-06,7.33923854125e-07,2.467130543125e-06,1.04008932583333e-05,1.241044014525e-06,2.99816849166667e-06,3.95563371525e-07,4.18475169367917e-06,1.03247599091667e-06,0.0,0.0,7.1192716375e-06,2.66023295435833e-06,3.3368829166666703e-10,6.8287659125e-08,9.92054411808333e-07
2017-04-30,0.0004265236600416,0.0004338360159108,0.0002604614845416,0.0001229743280499,0.0004654891866875,0.00043553444875,9.47357150475e-05,0.0002664625068333,4.70187954166667e-07,0.0001266972366656,4.26626847845833e-05,0.0004550258213025,0.000742764696912,0.0004153881164458,0.0006243364096041,0.0003968842246071,0.0006494677156148,0.0004540128403958,0.0005080494177508,0.0002482113284025,9.295876751375e-05
2017-05-01,5.04993809875e-05,0.0001545603403029,0.0001078561507041,0.0004346054992791,0.0005387982819166,0.00028803012655,0.0001013632040458,8.92365301033334e-05,0.0002708899220416,0.0001126929743876,0.0002751317669791,0.0002720181597916,0.000234950257875,0.0003075316254166,0.0004007099477083,0.0002860138045,9.55417903541667e-05,0.0001624584325833,0.0001978727825416,0.000638099145057,0.0006104568045122
2017-05-02,5.82463039514583e-05,0.0002513541680958,0.000277978704047,0.0002042208560742,4.42868678654167e-05,4.95932574269583e-05,3.84283304875e-05,2.35817342626458e-05,2.48771180777917e-05,3.083594957e-05,2.029702426775e-05,9.60127558119167e-05,3.67393531370833e-05,0.0002940820334858,0.000445232175142,0.0001277979805958,0.000276366701,0.0004819391935416,0.0004452972696166,0.000392224401725,0.0002864029477052
2017-05-03,0.0002276454026166,0.00018700577288,0.0001662226186833,9.11928881625e-05,9.83431234041667e-05,0.0002050342946,0.0001591854832254,0.0001506018338166,0.0001687906463333,0.0002151887814291,0.0001580799529187,7.71484361284167e-05,2.56185192409167e-05,1.65972288095833e-05,4.56793909833333e-05,6.89581804016667e-05,6.51215794458333e-05,3.438439336125e-05,6.39090957189583e-05,5.65039479575e-05,2.1866088682375e-05
2017-05-04,5.287894e-05,1.48846554633333e-05,0.0001190759233368,0.0002329717774383,2.904094280475e-05,0.0001397394685094,0.0002252368605916,0.0001510828561095,0.0001773882082916,5.6040404058e-05,0.0001480321124241,3.34574653857917e-06,8.64241897625e-06,1.753821619625e-06,1.10781451575e-05,1.049756904375e-06,0.00012582845625,2.80072303795833e-05,5.68807809239167e-05,0.0002160060166362,0.0001830107644812
2017-05-05,6.70200707916667e-07,1.06208016581042e-05,5.63237930833333e-08,3.4285881e-08,1.66820175484167e-05,8.16565711833334e-07,3.673246674375e-06,2.87644581583333e-06,1.13949271660833e-05,6.40819612383333e-06,1.27392234145833e-05,0.0001799488443727,0.0003438836975468,0.0002166350706208,3.53854898125e-05,6.92618821129167e-05,2.159033201375e-05,5.96210640154167e-05,1.92717623417083e-05,5.74752701108333e-06,3.50020641039583e-05
2017-05-06,0.0002120665499583,0.000247592682625,0.0004083299139,0.0007999940321333,0.0006653774895416,0.0003958589499583,0.0001041048938125,0.0002483518630608,0.0003128167195833,0.0003103248589166,0.0004147380128958,0.0006784824531958,0.000717199518,0.000310800675202,0.0004715199442916,0.0002350513585541,0.0004655563136141,0.0006781372833333,0.00053710866875,0.0009613718002083,0.000875661468725
2017-05-07,0.0001414025424604,8.92300330833334e-05,0.0002000353247083,0.0006226855575,4.14224821420833e-05,9.40575965929167e-05,6.36420236453333e-05,0.0001594598335806,0.0003349106394166,0.0002423688120833,0.0002268600380833,3.14271525469708e-05,3.15871523797917e-05,1.7039800957125e-05,0.0001009380172083,3.75201008739583e-05,8.52047448041667e-06,1.7714613769375e-05,0.0001066322974583,0.00020074587625,7.72835513333333e-06
2017-05-08,1.99867229388333e-05,1.24728211291667e-05,3.68021908333333e-05,0.0002125552066666,4.93244233858333e-06,8.91015931975e-06,2.48256150867917e-05,1.07221742845833e-05,0.0001062791280416,2.38388731375e-05,2.450982925e-05,3.86542884425e-06,2.02876440930417e-06,2.41745410483333e-06,5.904765785e-06,1.31482233295833e-06,2.130620174125e-06,3.19035455666667e-07,4.25663226708333e-05,8.11312620833333e-05,2.595695204e-05
2017-05-09,2.868857125e-07,3.90765377083333e-06,3.1186064625e-06,3.74934447820833e-06,4.72184075e-08,5.769247625e-09,0.0,2.1154611458333304e-09,1.79644117491667e-05,1.11440062158333e-06,1.09383253916667e-05,5.68316022916667e-07,4.16647476416667e-07,2.88237526e-07,4.55582992916667e-07,1.8248078775e-06,2.35485906554167e-06,2.215643789125e-06,2.16404397916667e-06,2.51705922375e-06,3.75741698695833e-05
2017-05-10,0.0,4.68650481083333e-06,8.51508093125e-06,3.51536598125e-05,2.95184014375e-05,0.0,0.0,0.0,8.57691279166667e-06,4.79117086458333e-07,4.31510449416667e-07,7.29876967508333e-05,5.151462799875e-05,0.0002495394738208,1.16483165541667e-05,7.73782138583333e-05,6.69936634875e-05,0.0001312300488166,2.19220485e-05,7.39028103362167e-05,8.31373500879167e-05
2017-05-11,8.20600918344583e-05,0.000299640877847,0.0003811555209637,0.000454864786075,0.0001975025345545,0.0001591367757675,0.0001688752368083,0.0001313989758833,0.000240121090125,0.0001820689378608,0.0002846294911312,0.0004339995276195,0.0002821618474916,0.0004085235494166,0.0005668213679866,0.0004635525726266,0.000781502113625,0.00053078542575,0.000502281037252,0.0005247751866125,0.0002666820313833
2017-05-12,0.0001786050909394,0.0002196828485905,0.0001793824146236,0.0001725318105495,0.0002015922405708,0.0001977708941847,0.0002809974896837,0.0002010559854823,0.0002372736615645,0.0001852428981166,0.0002035886216166,0.0001878158095854,0.0002103727605833,5.60119949994166e-05,0.0001772562233708,0.0002020970864956,0.0001520308951333,9.17831162833333e-05,0.0002015546210987,0.0002954397255395,0.0003670247093833
2017-05-13,8.17972219708333e-06,2.642039894625e-05,0.0001120870469583,0.0001759576857152,4.55921372954167e-05,3.09298377295833e-05,3.4666013639625e-05,2.5420457946375e-05,0.0001318916974708,0.0001040759568771,0.0001336744326791,3.28793264108333e-05,0.0001566997621875,0.0001298917182013,0.0001622304351854,5.10066365631667e-05,0.000175168495727,0.0001789897148875,0.0002849349086125,0.0002282675138185,0.0001422220493008
2017-05-14,6.61632288556667e-05,5.7506696301e-05,6.85515506958334e-05,0.0002794489240833,0.0001172254542558,9.34981163375e-05,6.5545866725e-05,4.88336690077917e-05,0.0003641492622529,6.83443319416667e-05,0.0001690337592366,7.96884734154167e-05,5.8151185275e-05,9.97720585918333e-06,8.19607287583333e-05,3.07551610958333e-05,7.43259944344167e-05,7.91033141145833e-05,2.96403910425417e-05,4.385487828375e-05,6.97902120983333e-06
2017-05-15,5.9847875e-09,0.0,1.67702184166667e-07,1.19656227158333e-06,5.89884579179167e-06,6.756666475e-07,4.94473727425e-06,2.34543829208333e-06,2.7538397075e-05,3.21270884041667e-07,4.14577829166667e-06,5.19985509108333e-06,7.33555746041667e-05,0.0,0.0,0.0,1.59197078541667e-07,1.03478594833333e-08,0.0,7.0225329875e-08,1.6660388878e-05
2017-05-16,2.59605e-08,8.16870082083333e-07,0.0,0.0,1.05687433208333e-05,4.396596109375e-06,9.0327510875e-06,5.85498471729167e-07,0.0,0.0,0.0,1.59260864333333e-06,5.78981622190417e-05,6.27348985708333e-07,0.0,2.025706126125e-06,8.2973028475e-06,7.734328055275e-06,0.0,1.57548935410417e-06,2.8153070575e-06
2017-05-17,0.0001610606203493,0.0002485276886087,5.56653840225e-05,2.39342974708333e-06,0.0004617412094854,0.0003498017034724,0.0001202444954183,0.000151839071837,2.83450427083333e-07,3.0826415144375e-05,1.03798108125e-06,0.0002392524870983,0.00060578258725,0.0001747418912674,0.000459986855061,0.0002189352355036,6.57995725016667e-06,0.000159032502693,9.93333983920833e-05,2.10810067698333e-05,1.38847334860208e-05
2017-05-18,0.00067659779875,0.00096978087125,0.0004039176505416,0.0001112085622583,0.0003526497102041,0.0009057638329166,0.0006432725397083,0.0008378464241666,0.0002313004061541,0.0003576476665416,0.0001487063949166,0.0003948569879166,0.0001173692352791,0.0008957927458333,0.0012241630416666,0.0007819764227708,0.0004499565528041,0.0010440084308333,0.0007564747672083,0.000144390819275,2.57285276416667e-05
2017-05-19,0.0001340546170125,0.0002356178762083,0.0003668767013433,0.0005513618895713,0.0002362823199125,0.0002694975742583,7.74495093125e-05,0.0001568982059166,0.0006566518896041,0.0001264968691458,0.0004489998806331,0.000170348649625,0.0002533345807083,0.000184624612375,0.0003162677614166,0.0001170149833041,0.0001423907139833,0.0001483315326458,0.0003553498505833,0.0005403134576143,0.0001844658702416
2017-05-20,4.075872370125e-05,4.138928625e-05,2.01303491285417e-05,1.22060674658333e-05,3.82545133211667e-05,3.885595094375e-05,4.94986929633333e-05,3.605111279875e-05,1.64763166041667e-05,1.96949884720833e-05,1.55099499535e-05,2.85828898791667e-05,3.87112638916667e-05,7.27168889875e-05,7.644827545625e-05,4.77712593416667e-05,5.10158663533333e-06,2.25168791416667e-05,2.81061684729167e-05,1.69352865225e-05,2.50306139042917e-05
2017-05-21,3.6423885e-07,8.81436929166667e-09,0.0,5.56807483333333e-08,6.792189916666671e-09,6.15906560083333e-07,2.05973775375e-06,1.317561142e-06,2.99234420041667e-07,9.85666808333333e-08,1.045384875e-09,2.695137625e-10,3.1443644791666703e-09,7.81044824583333e-08,0.0,0.0,2.37504970833333e-08,7.08773105208333e-07,9.9290325e-10,2.93804875e-09,4.632571766125e-07
2017-05-22,6.670825e-10,1.60139259579167e-06,0.0,1.53191684583333e-07,1.52378742916667e-06,1.3535827e-07,1.163729425e-07,3.89604837083333e-08,2.44631098583333e-07,0.0,0.0,1.21380053444583e-06,5.0648164025e-06,7.11855809454167e-05,1.64555891029167e-05,4.4627305588125e-05,4.34412664125e-05,0.000130173797425,3.00566519583333e-06,2.79785369366667e-06,1.098467125e-07
2017-05-23,2.73408664166667e-08,2.62855216958333e-07,6.411978732e-06,1.27688384889583e-05,4.67386169029167e-06,8.62521274291667e-07,5.2899843225e-07,4.78213416666667e-07,5.99891052e-06,4.87455682416667e-06,5.59526796258333e-06,1.00443001175e-07,7.279668804375e-06,1.53037670579167e-06,1.5935536285e-06,4.86674272375e-07,6.44858931325e-06,1.23538759443333e-05,7.11947844291666e-06,4.535480845e-06,1.13166129064167e-05
2017-05-24,1.08371316682083e-05,1.81591501479167e-06,5.04281859441667e-07,3.2618064375e-08,2.840406306625e-06,1.04997109128333e-05,9.25099592858333e-06,1.18093275572083e-05,2.68227360833333e-07,2.951218175e-06,1.11595962666667e-07,3.14243551645833e-07,3.88347110125e-07,5.98075273791667e-07,3.641832e-09,0.0,5.24412543666667e-07,5.57208462373333e-06,2.70882593541667e-07,3.7447671e-07,2.40102717970833e-06
2017-05-25,0.0,0.0,0.0,2.15030125e-09,0.0,0.0,0.0,0.0,1.067443332375e-06,0.0,2.20281366666667e-08,0.0,0.0,5.69345954166667e-08,0.0,0.0,2.35842721666667e-07,3.80944444833333e-07,0.0,3.05471531675e-06,1.755281121425e-05
2017-05-26,0.0,0.0,0.0,1.07555475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2518728125e-06,2.39150306166667e-06,2.99001834226667e-05,1.23496759208333e-06,6.42909528333333e-06,8.70241565958333e-06,2.90581971529167e-05,8.84822046041667e-07,1.75511724708333e-05,4.01256888166667e-05
2017-05-27,4.74392975541667e-06,1.78244251416667e-06,1.70565840833333e-06,2.62686514166667e-06,2.3751740603625e-05,4.54999810706667e-05,3.864900608875e-05,4.0742675584125e-05,3.63390140125e-07,4.32791619958333e-05,2.70944425791667e-06,1.59804574598333e-05,2.28648610778333e-05,8.605529733125e-07,1.42203041666667e-07,2.007898037625e-06,3.07204403658333e-06,4.80551007375e-06,0.0,2.2615292676125e-05,1.82111115782083e-05
2017-05-28,2.63771068825e-05,6.93787040125e-06,2.4707578125e-07,3.034142922875e-05,0.0006807895670304,0.0005509334594708,0.00013058440304,0.0001746133368883,2.74884421658333e-05,1.46636268275e-05,1.72113558525e-05,4.280061615625e-05,0.0005582336043583,2.209502981875e-05,0.0,2.5573665685e-06,9.84616916666667e-10,1.5097838915e-06,0.0,1.541466892925e-05,3.98673221933958e-05
2017-05-29,2.50233001158333e-05,5.5484493454725e-05,1.78695882583333e-06,1.43929016641667e-05,0.0001890807954454,9.48782153608334e-05,0.0002823723230041,0.0001106291298191,2.57743051654167e-05,1.13971078220833e-05,6.68886832916667e-07,0.0004424707092041,0.0001992183868583,0.0002683977743333,8.88632820610833e-05,0.0003652189016601,2.13621725054167e-06,0.0001206617816522,5.03517732416667e-05,6.39535196225e-05,1.09607949061958e-05
2017-05-30,1.8645057954e-05,7.55185510633333e-05,0.0001900162481666,6.97928409558333e-05,2.18509892040833e-05,6.991876161625e-06,3.50755569766667e-06,1.10365358887917e-05,0.0001101660157625,8.14640669204167e-05,4.03228745233333e-05,3.82283430170833e-06,2.80275108208333e-05,0.0003774336435,0.00050392220125,8.054266724e-06,9.46767070333333e-05,0.0005919951183333,0.0003692712695416,6.67931503333333e-05,7.72827821791667e-06
2017-05-31,8.03419565208334e-07,5.18017057675e-05,4.474659529375e-05,0.0001919524608625,6.68917919366667e-06,8.85394259216667e-06,2.33750311690417e-05,5.911433134875e-06,9.66745123958333e-06,1.09638777425e-06,9.06540507083333e-07,5.51790205708333e-07,1.252976016375e-05,0.0001933105385127,0.0003955092660291,0.000137669240995,9.40044664479167e-05,0.0003087966511541,0.0003680508957916,0.0002885065779958,2.96139190625e-05
2017-06-01,2.34710465416667e-07,1.42726616090417e-05,3.337354224875e-05,0.0001378029138066,2.03454200625e-06,2.57013026591667e-06,1.77101781629167e-06,6.65934712583333e-07,4.788357278125e-05,1.54115281961667e-05,2.27429866804167e-05,7.39866833029167e-06,3.59979746166667e-06,6.248112983075e-06,3.10668845245e-05,1.54695329025e-05,0.0001176633757392,3.60743544640417e-05,6.76748167987917e-05,0.0001322873206496,0.0001759808170803
2017-06-02,0.0001322934477637,3.21354935441667e-05,1.77362015175e-05,6.45871814330833e-05,7.79662824359167e-05,0.0004015873495083,7.72954808016667e-05,0.0002234094054903,0.0001672237919583,0.0001166418627775,5.622804524875e-05,4.73656404115e-06,3.16141080884167e-05,0.0001328387594675,2.75249530129167e-05,1.30823186325e-05,3.41154939439167e-05,9.69353877829167e-05,6.532048112725e-05,6.73764812909167e-05,0.000165687246679
2017-06-03,0.0001442799380695,0.000359559121215,0.0008828889166425,0.0010232932247666,2.56037195529292e-05,3.8361734898125e-05,3.08701651095833e-05,8.11169016308333e-05,0.000540597022025,0.0005864703090331,0.0003804003292283,5.05809095543542e-05,9.49075959166667e-06,0.0007351527710416,0.0005408302490833,0.0003324028377916,0.0005652862164166,0.0008890701585416,0.0007118031704941,0.0008411737554992,0.0002357276428828
2017-06-04,9.82306258291667e-06,1.64924015895833e-05,5.17760590033333e-05,0.0005207039228683,5.21833797116667e-06,4.48313181566667e-06,1.26931755625e-06,1.059629750625e-05,0.0007605507456004,9.7527904828625e-05,0.0002370952941741,3.433586383e-06,0.000101980889978,0.0001361059049583,4.55615740541667e-05,6.35416573416666e-06,0.0001624148413041,0.0001904458419583,3.95090591604167e-05,0.0002131574241458,3.61060871041667e-05
2017-06-05,2.89561004401667e-05,9.15708122208333e-05,2.45095090295833e-06,3.05123248433333e-05,0.000320971392196,0.0002394696781962,4.2235389947375e-05,2.952544174725e-05,6.33369404141667e-05,1.817696329e-06,1.32819650704167e-06,0.000427356918582,0.0004985223103487,2.4660122032e-05,3.27350231766667e-05,0.0001281558795429,1.46930790895833e-05,3.41586616404167e-05,4.56696811e-06,0.0001225602102257,0.0001939110798654
2017-06-06,0.0004611128013154,0.0003398940132916,0.0003976665425,0.0004403210740175,0.0003232157857916,0.0004101529176,0.0004260649247072,0.0004092535859333,0.0003030049582916,0.0004009719116041,0.0003563082112083,0.0002172717631708,0.0001147057629166,0.0001154669951851,0.0003213386960387,0.0001861086958875,2.26373987465417e-05,6.993664635375e-05,0.0002013243577833,0.0003142637607177,4.51507230470833e-05
2017-06-07,1.989930337375e-05,1.278066261575e-05,2.64944822795e-05,9.32025226333333e-05,2.35569663959583e-05,5.61561740554583e-05,6.24705267570833e-05,5.3830361894875e-05,9.901545325375e-05,4.03264859125e-05,5.50311879833333e-05,1.12169462451083e-05,1.02269870119167e-05,6.13187684683333e-06,3.09128788208333e-05,1.86917328952083e-05,2.25800125833333e-06,5.10458600854167e-06,1.18699674291667e-05,7.12454032301667e-06,1.48505957708333e-07
