Date,cos,sin
2017-02-18,0.6648553979642865,0.7469720876965552
2017-02-19,0.6518989958787126,0.7583058084785624
2017-02-20,0.6387494220515272,0.7694148268839378
2017-02-21,0.6254105729852463,0.7802958510707755
2017-02-22,0.6118864012687243,0.7909456567567772
2017-02-23,0.5981809144059165,0.8013610881746766
2017-02-24,0.5842981736283684,0.8115390590073611
2017-02-25,0.5702422926917871,0.8214765533024142
2017-02-26,0.5560174366570446,0.8311706263658079
2017-02-27,0.5416278206559814,0.8406184056344782
2017-02-28,0.5270777086423722,0.8498170915275278
2017-03-01,0.5123714121284237,0.8587639582758029
2017-03-02,0.49751328890718066,0.8674563547295969
2017-03-03,0.48250774176121847,0.8758917051442429
2017-03-04,0.4673592171580022,0.8840675099433636
2017-03-05,0.45207220393230435,0.8919813464595485
2017-03-06,0.43665123195606403,0.8996308696522433
2017-03-07,0.4211008707960896,0.9070138128026359
2017-03-08,0.40542572835999735,0.9141279881853337
2017-03-09,0.38963044953078796,0.9209712877166346
2017-03-10,0.37371971479046906,0.9275416835791966
2017-03-11,0.35769823883312546,0.9338372288229252
2017-03-12,0.3415707691678556,0.9398560579418954
2017-03-13,0.3253420847119801,0.9455963874271426
2017-03-14,0.30901699437494745,0.9510565162951535
2017-03-15,0.29260033563334836,0.9562348265919056
2017-03-16,0.27609697309746883,0.9611297838723007
2017-03-17,0.2595117970697999,0.9657399376548549
2017-03-18,0.2428497220959356,0.9700639218515071
2017-03-19,0.22611568550828828,0.9741004551724205
2017-03-20,0.20931464596304847,0.9778483415056568
2017-03-21,0.19245158197082998,0.9813064702716093
2017-03-22,0.1755314904214282,0.9844738167520922
2017-03-23,0.15855938510313475,0.9873494423939864
2017-03-24,0.141540295217043,0.989932495087353
2017-03-25,0.12447926388678915,0.9922222094179323
2017-03-26,0.10738134666416309,0.994217906893952
2017-03-27,0.09025161003104117,0.995918996147179
2017-03-28,0.07309512989807777,0.9973249731081555
2017-03-29,0.055916990100603484,0.9984354211555643
2017-03-30,0.03872228089217446,0.9992500112396835
2017-03-31,0.021516097436222254,0.9997685019798909
2017-04-01,0.004303538296244289,0.9999907397361901
2017-04-02,-0.01291029607500882,0.9999166586547379
2017-04-03,-0.030120304846908114,0.9995462806873573
2017-04-04,-0.04732138832243185,0.9988797155850336
2017-04-05,-0.06450844944931623,0.9979171608653922
2017-04-06,-0.08167639533042241,0.9966589017541702
2017-04-07,-0.09882013873287143,0.9951053111006976
2017-04-08,-0.11593459959550041,0.9932568492674143
2017-04-09,-0.1330147065341959,0.9911140639934547
2017-04-10,-0.1500553983446526,0.9886775902323405
2017-04-11,-0.16705162550211924,0.9859481499638304
2017-04-12,-0.18399835165768005,0.9829265519799822
2017-04-13,-0.20089055513063506,0.9796136916454901
2017-04-14,-0.21772323039653177,0.9760105506323683
2017-04-15,-0.23449138957040985,0.9721181966290613
2017-04-16,-0.25119006388481935,0.9679377830240642
2017-04-17,-0.2678143051621742,0.9634705485641488
2017-04-18,-0.2843591872810034,0.9587178169872964
2017-04-19,-0.30081980763566735,0.9536809966304457
2017-04-20,-0.3171912885891061,0.9483615800121715
2017-04-21,-0.3334687789181868,0.9427611433904207
2017-04-22,-0.3496474552512284,0.9368813462954315
2017-04-23,-0.36572252349726897,0.9307239310379795
2017-04-24,-0.3816892202666588,0.9242907221930933
2017-04-25,-0.39754281428255595,0.9175836260593937
2017-04-26,-0.4132786077829042,0.9106046300942162
2017-04-27,-0.4288919379124835,0.9033558023246845
2017-04-28,-0.4443781781046132,0.895839290734909
2017-04-29,-0.45973273945210397,0.8880573226294932
2017-04-30,-0.47495107206704995,0.8800122039735357
2017-05-01,-0.4900286664290592,0.8717063187093218
2017-05-02,-0.5049610547215204,0.8631421280499114
2017-05-03,-0.5197438121555155,0.854322169749827
2017-05-04,-0.5343725582809786,0.8452490573530633
2017-05-05,-0.548842958284719,0.8359254794186372
2017-05-06,-0.5631507242749186,0.8263541987239096
2017-05-07,-0.5772916165517272,0.8165380514459161
2017-05-08,-0.5912614448635781,0.8064799463209448
2017-05-09,-0.6050560696488488,0.7961828637826158
2017-05-10,-0.6186714032625031,0.7856498550787147
2017-05-11,-0.6321034111873487,0.7748840413670407
2017-05-12,-0.6453481132295501,0.7638886127905428
2017-05-13,-0.6584015846980488,0.7526668275320085
2017-05-14,-0.6712599575675313,0.7412220108485958
2017-05-15,-0.6839194216246106,0.7295575540864875
2017-05-16,-0.6963762255968722,0.717676913675962
2017-05-17,-0.7086266782644596,0.705583610107178
2017-05-18,-0.7206671495538609,0.6932812268869777
2017-05-19,-0.7324940716135789,0.6807734094770161
2017-05-20,-0.7441039398713607,0.6680638642135335
2017-05-21,-0.7554933140726803,0.6551563572090853
2017-05-22,-0.766658819300159,0.6420547132365637
2017-05-23,-0.7775971469736269,0.6287628145958344
2017-05-24,-0.7883050558305255,0.6152845999633276
2017-05-25,-0.7987793728863649,0.6016240632249226
2017-05-26,-0.8090169943749473,0.5877852522924732
2017-05-27,-0.8190148866680801,0.5737722679043246
2017-05-28,-0.8287700871745038,0.5595892624101765
2017-05-29,-0.8382797052177744,0.545240438540651
2017-05-30,-0.8475409228928311,0.5307300481619334
2017-05-31,-0.8565509959010036,0.5160623910158528
2017-06-01,-0.865307254363206,0.5012418134457758
2017-06-02,-0.8738071036110808,0.48627270710868997
2017-06-03,-0.8820480249558537,0.4711595076738638
2017-06-04,-0.8900275764346767,0.4559066935084588
2017-06-05,-0.8977433935342337,0.440518784350495
2017-06-06,-0.9051931898913974,0.42500033996955416
2017-06-07,-0.9123747579707273,0.4093559588156213
2017-06-08,-0.9192859697186104,0.39359027665646673
2017-06-09,-0.9259247771938498,0.3777079652039649
2017-06-10,-0.9322892131745133,0.36171373072976765
2017-06-11,-0.9383773917408641,0.3456123126707335
2017-06-12,-0.9441875088341993,0.3294084822245304
2017-06-13,-0.9497178427914316,0.3131070409358269
2017-06-14,-0.9549667548552551,0.29671281927349075
2017-06-15,-0.9599326896597447,0.28023067519921585
2017-06-16,-0.9646141756912435,0.26366549272800704
2017-06-17,-0.9690098257244062,0.24702218048093552
2017-06-18,-0.9731183372332619,0.23030567023061221
2017-06-19,-0.9769384927771817,0.21352091543979612
2017-06-20,-0.980469160361632,0.19667288979357647
2017-06-21,-0.9837092937736097,0.1797665857255624
2017-06-22,-0.986657932891657,0.16280701293851715
2017-06-23,-0.9893142039703663,0.1457991969198751
2017-06-24,-0.99167731989929,0.12874817745258132
2017-06-25,-0.993746580436178,0.11165900712169512
2017-06-26,-0.9955213724144752,0.09453674981719912
2017-06-27,-0.9970011699250151,0.07738647923346301
2017-06-28,-0.9981855344718586,0.06021327736579302
2017-06-29,-0.99907411510223,0.04302223300453059
2017-06-30,-0.9996666485105112,0.02581844022713308
2017-07-01,-0.9999629591162655,0.008606996888688698
